"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51"
"1",0.96624604370739,0.91194053096125,0.996002766054127,1.07577568600492,0.848435103874969,2.0570297966752,1.06254175493403,1.11254848134626,-1.55144556709134,-1.83423641759061,-1.97243691160092,-1.90385069205459,5.20614863347213,5.19569937004237,0.242116109714731,1.16853133928392,1.17916327552191,1.66836886167077,0.0439742051342921,1.29783585696569,0.883184584749432,-1.13979504141,-1.39501720574165,-1.53969397585152,-2.09859766072189,-1.57902972943156,-1.81229605124105,-1.7835282562553,-1.12334604644684,-0.709418400933198,1.13752280679906,0.865067978483604,0.91097955945277,0.606595590753594,0.72744728251704,0.871958783501907,0.502130446838912,1.12028588071275,0.658798994471513,0.801561173181626,0.202861062816468,0.733044031390766,0.734117254696733,0.437931699868937,0.789360344560356,0.758514081964442,0.950133128605939,0.435154705623796,1.04942397243646,0.239684124047614,0.337271372953332
"2",-0.639183737298529,0.511416731495713,-1.01542233122247,-0.660596550093971,-0.781103453389737,-1.24466789698878,-1.00407220829626,-1.02144376492323,0.929637641381914,1.4872876717071,2.51988405855266,0.736388002430862,1.00030450985782,2.04527324699237,1.73222336825401,0.749133190081004,1.19937552441406,1.46276535279534,0.234533281305461,1.64681711037577,1.28055687936126,1.44954478109414,0.0178036474602507,1.323388054453,1.05466356105689,2.18686271813105,0.259866675416092,1.21369480427666,1.59852222623822,1.57316234420492,1.72040450433007,1.42576101184919,1.4410361049418,0.808860260165626,1.48985221927563,1.84156350285919,0.504855072644734,1.51290457908519,0.985043978145656,0.756497833205853,0.624452778908453,-0.181124500997014,1.31430656346975,1.74232048292477,1.1953478508747,0.494824828328773,1.05027456095033,1.17172168933175,1.20814180226134,1.20598423310908,1.50506348366639
"3",-1.13374919233525,-1.53811006084861,-1.40649855037217,-1.15658724313734,-0.939415574249948,-1.15301686100657,-0.801275828133085,-1.12814819676841,-0.573972444164362,-0.570518351277476,-0.953543860671171,-1.20686865066696,-1.08266184361213,-1.12370089925697,-0.949177494220064,-0.800676347187883,-1.05055248204532,-0.984126185465735,-0.123558883552956,-1.39933127496073,-1.31090921695894,-1.12992465100187,-0.275150006742299,-1.11132566106125,-0.849382302292133,-1.3497182714376,-0.69436041235896,-1.00068017204856,-1.43286726408163,-1.20080528354243,-0.925186677304152,-0.99568182416309,-0.9982359097678,-0.905297356164276,-1.26670059294206,-1.52721152596843,-0.690310782568821,-1.04881935477707,-1.29993259637045,-0.60227463525278,-0.698376970215821,-0.760308911521813,-1.26881109848356,-1.31801940717604,-0.984992885991254,-0.998234541652759,-0.519050091627906,-0.974818174385103,-1.23170651475992,-0.952867888174667,-0.841319657405508
"4",1.64110992925111,1.35819979845305,1.61185329006762,1.76914983640189,1.69336000404571,-0.213696667505786,1.35900918691837,0.768525235385862,0.235447401348758,-0.159232204347014,-0.092826945124049,0.736745268025848,0.945903399268554,0.279072227961218,-0.3761537589989,-0.144546751297251,-0.70094490831354,-1.22099336492832,1.78885086894254,-0.505438964337331,1.40043069190819,1.07331152355974,0.0659425235330546,1.66991589528736,0.0724779407998138,1.15825457943834,-0.501259419343224,0.848325245931865,0.392836380367117,0.445367494278244,0.498109424285337,0.345051648271345,-0.131138506497789,-0.827987508081839,0.597937146143376,0.93633266529473,-0.100648383653024,0.280307494519525,0.296627198596115,0.315508310397767,0.285480624145506,-0.341619046042738,0.536087654456774,0.700690986837732,0.334096273780554,-0.793583278493939,0.619200546307984,-0.0314017150190722,-0.00870889119562803,-0.304582599457753,0.515466735823498
"5",-2.42562016214579,-2.25370532296227,-0.933244238015615,-2.10388073084732,-1.25876478047343,0.0679624206997287,-1.4990528127189,-1.26124844275757,-1.05631032435394,-2.31995122955425,-2.11785237949987,-0.99097614604373,-1.04347491163347,-1.0402544016498,-1.00882647372275,-0.429988157097105,-1.0296669902219,-1.96253921974786,-2.23900012210674,-1.12264125034432,-1.103872481468,-0.876974473920423,-2.20947600043296,-1.08883698932863,-0.853754009583225,-1.36287032000099,-1.84821965491765,-0.297475201028059,-1.49545056840259,-0.551659349966903,-1.20348531516057,-1.23371194882922,-2.30204117377368,-1.1627924958125,-0.991807762282414,-1.40869781840375,-1.5279348665429,-1.51373889399771,-1.55966599969791,-1.58267687758887,-1.08578318599853,-2.47692537723074,-1.10813204648683,-1.00639094169385,-2.16907296553612,0.549511250202366,-1.56754472383364,-0.946389513852118,-1.1502636278128,-0.889199345221388,-1.61441046374234
"6",1.36400824925223,1.20424236227326,1.41487725240118,0.383047115667388,0.597532896506713,0.330944522564364,0.774867439709214,1.14262743234754,0.530431699865138,-0.18340994954731,0.10683861616291,0.885999768692038,0.755667479328334,0.101374109103369,-0.310232802946674,0.0158935277623446,0.861447468793657,0.530262231397265,0.438936494579566,0.837810660636738,1.05886994082936,1.20963240587655,-0.326777772124776,1.57266960012794,0.645574253183459,1.4549357966818,-0.390942562200504,1.43705163478738,1.32075845488229,0.811314058650398,1.20389307475712,0.734025454288582,0.455680575288367,0.370319712284582,1.11071936819678,1.04968533284329,0.261450959872498,0.874372657544001,0.0674204004553512,0.123677904589298,0.0548417123658746,0.561095625090041,1.05354191854582,1.32112462989735,0.33922195833997,1.0090391127723,0.727450667560294,0.947981411186244,0.745332032968436,0.429302141730978,0.545906289490407
"7",0.251748637310883,-1.71578381919775,-1.23983464020307,-1.38227171321959,-1.41111818182784,-1.90153726907757,-1.51055669833134,-2.12113914234686,-1.37719000597203,-1.59989962810326,-1.5209034767534,-1.61550172411241,-1.41592075625325,-1.44373005295179,-1.47161778203734,1.5689321978876,0.845055250163388,1.09519973220434,-0.46030602144625,0.763222571539578,1.13402179095301,1.03352686794523,0.569426283822244,0.910242649357837,1.02628406886937,0.648738483345214,0.330403222509435,0.788153986122507,0.496517636811942,1.06274564522223,0.778297964776047,0.655330458585343,0.835711335083769,-0.868865925209107,0.453233762863544,0.603915551533912,0.366964844073464,0.721487583067186,0.511181405210214,0.425839534980634,0.158362844535596,0.10563798349237,0.545389444242179,0.556564372127735,0.437132776258233,-0.499758823106897,0.389433928322271,0.92513425805168,0.862890102783496,0.786483713159346,0.595643570594673
"8",-0.338779724529953,-0.890328274224348,-0.861212084979544,-0.663311161327514,-0.63432228645003,-1.20119382662093,-0.680342737954909,-1.10624215689262,-1.50998385819253,-0.638943353783253,-0.79563922885203,-0.863241974524296,-0.128891907568714,-0.838179695700449,-0.512437540341827,-0.791749769489617,-0.771829908499313,-0.199952057013624,-0.685007625890754,-0.876234947833621,-0.889397696294748,-0.912969661320366,-0.79995692292413,-0.37661039222777,-1.27528908701742,-0.831924662262627,-0.741305074774755,-0.98681859979788,-0.526379926837326,-1.77219562983406,-0.382179121533924,-1.09985996797377,-0.566887087354497,-1.6426140686224,-0.343035334500051,-0.741936168566749,-0.705717270249126,-0.795733466496184,-0.646042243938852,-0.411030038218776,-0.608728855296001,-1.10778402276931,-0.485259039981489,-0.991133278588078,0.0323594724893934,-0.0582555208999877,-0.103633027058288,-1.27312483146839,-0.983944811826181,-1.62199585709706,-1.01868149350282
"9",-0.255162984509692,-0.23742062272584,0.783078798644509,1.05401646301792,0.497775713056139,0.32153477340534,0.302036035593619,0.0920709855021665,0.328229492151222,0.426874247896796,0.439131367333283,0.00978011010368704,0.128963933107671,-0.148430653085829,0.306831548019562,0.362247065572228,0.216939543226682,0.651258913530514,0.278856721400199,-0.038947725258271,-0.134171189549974,-0.0267301576388382,0.720333415616752,0.0287622678446331,0.273241800033824,0.0582217821138777,0.230801898572357,-0.128465482100814,0.0865312625041005,0.159215032551366,-0.0032424595695968,0.41192980744768,0.269056621715913,0.3293223428523,-0.0825601195231372,-0.329356498350993,0.347729274395368,0.124466754891514,-0.158878249748823,-0.0224264650672838,0.0566605208906761,0.164458161312965,0.0145121100600192,-0.176855367381132,-0.217369342089828,0.370679663767224,1.48419887606734,1.22458372991761,1.40244463567079,0.00477865940613997,0.240772184794735
"10",1.05739415687277,0.777819456074702,1.03364531018626,0.173471720142081,0.102954285308845,-0.301658226745794,0.606196841813528,0.257776631741835,0.829649457079608,0.531387345198347,0.294143862678457,0.141748019579444,-0.061041285002061,0.867008558184317,0.371462368251739,0.665588089111871,0.361592020741002,0.638930741912933,0.478748300074321,-0.0086531175587091,1.35871700735642,1.31901283514531,1.71282302011007,2.22706534396124,2.09510374976225,1.02659884032277,1.68843322379217,1.9471744040341,1.22559144981113,0.827798485572629,1.52887819885907,0.93017218563481,0.68256179885915,1.15410102511703,0.927514512797959,1.22090822305439,2.39535499043105,1.47512101247086,1.06733561660365,1.35093264187554,1.86720708955923,1.41242906797393,1.53533855088167,1.41926489609865,1.5370829166878,2.01351256682524,2.31898664780044,1.40327882059053,1.31773668422601,1.83704793653993,1.63398053270595
