"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68"
7.26846849606263,7.96717885452398,3.0236102170763,1.04147162381294,-1.52588117218287,-2.09697911993749,0.603747603552546,-1.20638558056333,1.86619059099316,-0.401227417556496,-0.0938801969402885,1.71546253146641,1.77686149369593,0.844378446203487,-1.10027667334259,0.544731471510462,-0.116336035181813,5.25018906329433,6.19654291162672,0.875001800315304,0.940082402828538,0.180355579921129,0.921041737844574,2.1235878042107,0.281324205208097,1.18835891780899,-1.41098595405255,2.11437483509178,-1.28641655984553,1.46426725867413,-0.735739844621794,-0.09889055016099,-0.5688074143448,-0.144488671871358,3.09890422199121,3.31288510881457,0.339937372201669,-0.112540576659649,2.05387577579089,-0.161493550838631,0.343659520657268,-0.313193545441558,0.444172721762414,-0.561508799856789,-0.981839397080553,-0.701566845387066,0.107655375972614,-1.10940852887732,-0.100284743891262,-0.773832813347628,-0.676099970667214,1.46330888251941,1.21186190483499,-0.927114466989925,-0.964694945156224,-0.724134785991804,0.455644537726733,0.397862538227802,-0.956878645339999,-0.0672198396748735,-1.51172852684471,0.328120850369408,-1.03524327437643,-0.19586151887646,-1.11656408625121,-0.686521631286728,-0.927910176454649,-0.852799497938517
0.248074018901351,-0.0741039341816026,-0.589858618723767,0.547549824293838,0.849213036506032,0.286671261467948,-0.0570966538933922,-0.890536083724701,0.459604877552455,-0.075180063209334,0.0380134406014806,0.419563934148899,-0.0209429711550625,0.0022465810619139,-1.57223297213079,-0.122161879467423,0.674360624185263,0.937035228811557,0.609036267203452,-0.328422573097831,-0.569847813477601,0.347093694907785,-0.337776794048726,-0.330420399944222,-0.0744945840762333,-0.679700226228775,-0.415685082400189,0.262169989475153,0.071845370318498,0.285005338364837,0.457988057409273,0.978182836531304,0.577293158439132,0.752632133314499,1.61203729768378,1.04988947429817,-0.382479002345978,0.0753743178721479,-0.213706528228196,-0.293991412446572,-0.536456123849265,0.16061687763152,-0.647379503866609,-0.279703017918544,-0.452494989888501,-0.368725912183519,0.594228316994628,0.186769600772111,-0.0667389338790483,-0.466164844647144,-0.179458064514392,1.78787347429558,2.14380996114537,-0.343583696531129,-0.202912430482809,0.391308378211885,-0.61382525157296,-0.658180766952836,-0.10020366889455,-0.955434332237135,-0.515280754048534,-0.480287056921392,-0.181889447024915,-0.178179869403951,0.353379971197545,1.06540358581175,-0.145387898393503,1.35907140385143
-0.681451267604582,-0.503708233061824,-0.779400723993249,1.27538123235585,-0.933171797566315,0.876424484407799,0.432787783863127,-0.69951960908721,-0.864466289028826,-1.65570477673292,-0.875024392553995,-0.755825589377739,-1.63106096601665,-0.3279069780571,-0.155487961397421,1.21185482981351,1.03865510592949,-0.644035932738056,-0.427194731704891,-0.72708030937365,0.0940703812277032,0.359158480318082,0.605898565465528,-0.680563526056198,-0.287898268153034,-0.362107326124053,0.0647950440932652,0.364988022781465,0.864720503301073,1.48873706960983,0.602307472323979,1.57033731672928,1.72210825826719,1.37674766172713,-0.697346077739256,-0.24077888198058,-0.271355007085841,-0.256125671237755,-0.342884613706391,0.467816851317002,-0.661998897224211,0.0394505256814681,0.770798123088493,0.291855823952823,0.552214518246587,0.952349883981891,1.56501576948967,0.443818094839308,1.0162841804887,1.02535441522912,0.37773898467708,-0.619797811779024,0.347359061416995,-0.40765820414316,-0.444991285641728,0.160363819572331,0.0796932739102844,-1.21106485613882,-0.811144142322736,-0.570589807290058,-0.655038207762708,0.126097105547772,0.190606861308001,2.69625618431773,0.94512658410438,2.05494856467442,1.33756855482645,1.03405793521012
-0.725014920571141,-0.672306056422742,2.14639320689886,0.769556858380098,-0.0367800701594247,0.801630284251695,1.53586436499624,0.103929482506229,0.718462269109364,0.0686942861059184,0.0336292838374398,0.441046080226218,0.580933706835605,0.399341505708771,0.506787411543342,0.516568462519099,1.29546047523121,-0.0111701736048281,0.048864288138205,2.34005051666501,0.362478027509378,-0.00871912326560572,0.426647823435204,1.22119642499574,-0.720803829324487,0.670457905076148,0.977751062128099,0.388896330395838,-0.520482880957421,-0.667396736051039,0.283761347961945,0.345822805241075,-0.0617036718449246,-0.520603642806468,1.89669592325252,1.37601957692879,2.5661299084466,0.55241139715028,0.198036258769563,-0.143619610673041,0.733655778865086,-1.07451911701633,-0.444637096737246,-0.684729095937733,-0.317576740653509,-0.230781638555415,-0.224967102744946,1.17783628965294,1.14773848377996,0.570451720592352,-0.316615808624762,2.49972352776196,2.7247554219403,1.51143221989104,-0.205400689334054,0.103493905219123,0.998861441421304,0.802354262890514,-0.818769287976071,0.139261450653244,-0.201702591650737,-0.0841578341199118,-0.743333646589672,-1.04131904947141,-0.778527554106878,-0.403557652089368,-0.0353360751509341,-0.411840587018731
0.596798849160346,0.298400571357347,-0.256359742452467,0.126771117145694,1.02461971692075,-0.872550367921285,-0.247364405744232,-0.408545222486708,-0.835452344380137,1.1453490843923,-0.272058982354566,1.8093542574725,-0.836756333608834,-0.224281993768426,-0.959438328719162,0.287820229176013,0.058440395725089,0.0828563588760085,0.00109132922450361,-0.697267478654101,-0.728136404280406,-1.12600579018139,-1.29215732798776,-0.281527106525566,-0.659040208011391,-0.575074060530691,-0.765290787956796,-0.367970081631064,-0.484762280445493,0.0757840105292799,0.670463598949299,0.86580046182916,0.757990676737342,1.21595960699976,0.68344176282987,0.243586320809651,-0.304336098204091,-0.0715556335734381,-0.178393057169032,-0.409875682408156,1.12704899179289,0.277094057555877,-0.494384460338467,0.205979645113198,-0.4006748952552,-0.0425261573670253,0.48390139731885,0.0953101573121441,0.283488747733506,0.251747809874749,0.574296186634091,1.10914899830808,0.362778234952841,-0.773139815466016,-0.0987586009961429,-0.250536725847547,-1.16133559840701,-0.049967332184979,-0.197143998201593,-0.516251281579096,-0.933946483565588,-0.681150195347508,-0.838421686977763,-0.211465032261382,0.279430637478478,0.0995566595130671,0.245719441658791,1.25841964990988
0.0794899599063326,0.0564165432414385,-0.69244258195025,0.233614979466818,-0.295905053531425,1.41657282862028,0.494323856062794,0.198045459895023,-0.462098562084888,1.23621683576214,0.245857701048154,-0.23317442793151,1.93021287245818,-1.02429662023391,0.241835824525271,-0.0938095109971521,0.0110972120365846,1.28725886140994,1.21030711707189,-0.473670226710373,-0.809298856176229,0.772932731498464,0.20065436170014,0.493347155477894,0.869935625211196,1.20730505971158,0.228898727153505,-0.620604706605303,-0.0963737599231232,-0.0505369815432827,-0.0804494110054544,-0.296264991498156,-0.681990388828995,-0.422656238912404,2.04381824469532,1.52094015898025,-0.145832145934578,0.306783295591222,0.292605045076495,1.08557559948136,0.0703751751124055,1.08683037694521,1.61813682636354,-0.328139388607528,0.14384402602195,1.33806782208948,-0.264860989937855,0.0639581596196535,-0.47729406098791,-0.424780802352738,0.196888057240825,3.18296824615371,3.04686230084034,0.0562673554864492,-0.224241272225185,0.508659677570858,1.25841001494096,0.741414365215627,1.3780240431501,1.37898012300933,0.46948688995892,-0.370550335835033,0.415893897419562,0.0392467430847096,0.0478362826740486,-0.189598262699832,-0.523794706741028,-0.030787334342774
-0.264513795987906,-0.29306084249855,-0.747309248989816,0.894183993690504,-0.222175110104644,1.1495972119678,-0.457768092502341,1.4702405850108,-0.0738129710537433,1.35920217113792,-1.73860541442798,-1.62898932243911,-1.79775436334327,-0.0708711080328036,1.30084005437481,-1.26948005665354,-0.49780767422529,0.286476492606344,0.244096719867704,-0.477809535580837,0.884396232889923,1.18555457167807,1.13801864507321,1.65876122630837,0.557186013106025,2.70466320123883,2.35056492639914,0.540881169876646,3.11142248236048,2.73360237226815,-0.31265114598331,0.781915947371512,-0.400572749323156,-0.578381354608828,1.45245557945232,0.999631945372356,-0.527483390539397,-0.157707088280667,-0.256118651212617,0.569204545360135,0.664369914583794,0.283381116454317,0.195620588535117,0.488504588627693,-0.181843620307391,0.14606192718074,0.751738635704951,-0.96814849359377,-0.84456478079717,-0.903341532425364,-0.791323362037775,2.36505660958797,2.51194103667321,0.137058133393331,-0.785891229758227,-0.258208169595714,0.0447887253015795,0.617588051792769,0.0180357833727329,1.29230406529584,0.44273186647739,-0.44935669842507,0.780516509585653,1.08017101521679,-0.963201463014534,-0.298970592376451,-1.00733276008712,-0.889021339103221
-0.490457288935175,-0.620612418700805,-0.116096384746633,-0.0249620773078937,0.234393584531629,0.335343424519129,-0.177538196162449,1.61611429665939,0.957683880541731,0.426030427981835,1.01829229951901,0.0855267604884353,0.121606223496091,-0.332280017157841,0.241582264398278,-0.378883762322963,-0.463571802187837,0.25571805880587,-0.025297933273787,0.776404116811004,-0.271649064605799,-0.017136151960301,0.0263599085751078,0.346107393509094,-0.060961305766773,0.0594609977637123,-0.230644715620489,-0.364338465101981,0.103896032466541,0.0381859327983483,-0.359854703480988,-0.198280795101872,-0.703744470421718,-0.601686174241671,0.688434342357218,0.49624510253454,0.454363491313877,0.00650926651782426,0.67804676235484,0.551422024117293,0.477118002723446,-0.269299464900845,0.353553727753359,-0.632474953918042,-0.416950666312945,0.179087658963008,-0.32475266171582,-0.60411878314302,-0.49707490893022,-0.472386071955426,-0.857326594398823,1.89628858075741,1.38653927728927,1.63861213221378,-0.227439856355652,-0.513496932736837,0.335539530519811,0.264446507447481,0.377518862315103,-0.316663963342028,-0.455670798851539,-0.332221606706515,0.300853476766352,-0.157451486504327,-0.150435538917015,-0.411096446144683,-0.652625830308994,-0.445620562095486
0.381983892140635,0.249310122807205,-0.399606202130175,0.0529119811710173,0.135379542866342,-0.0498271622425024,-0.284121055110281,0.520523820833498,-0.52678288356886,-0.313045635315599,-1.47981881815342,1.39076520815223,-0.675303316763264,-1.00215810978642,-0.0490015875975976,-1.27367669892694,-0.251128646235572,0.356121289683734,0.394584099528728,-0.653652524995549,-0.261624837269235,0.181857112753243,-0.282509052621558,-0.592550526510291,-1.22074441612685,-0.543487207177522,-0.628241721809524,-0.913726196990295,-0.797137626213657,-0.795467497878279,-0.348100944240279,-0.543205910406758,-0.463653945298596,-0.879059924900118,1.31103260508922,0.845676136792054,-0.546593554108827,0.571091656681454,-0.45700241021188,-0.414797923731845,-1.00855953632887,-1.16765295392187,-0.958211887556605,-0.916778564540874,-0.766612056926156,-0.745610063448645,-0.43242992676227,-0.375843589669187,-0.790193082032297,-0.849752908873318,-1.04951743626179,2.20246402855703,2.2910623913565,-0.530769494420138,-0.275074057542895,0.218368181281496,-0.432184907139719,-1.04249497241234,-0.988386041371849,-1.04750259778363,-0.914385083642736,-1.13596827312384,-1.13254582278878,-1.06447742218773,-0.949264677112007,-0.887829963209727,-0.848033613844489,-0.945264694731209
-0.897307816717202,-0.563412229672737,-0.704803643704832,-0.57123021908496,0.222290878809184,1.12810076482401,-0.371886313193072,0.118567562496762,1.04034434084157,1.18813287596775,0.343909171354642,-0.400250377622136,0.0812419833241187,-0.672513550236645,1.26730500100315,-0.132400179669972,-0.895948859592087,-0.838716165254657,-0.444993664843769,-0.787402665938528,-0.393740877004633,0.409354784687119,-0.640744289757541,-0.910977165013071,-0.572908868829921,-0.00294455487777533,-0.52879968751266,-0.325512533111991,-0.750381295781864,-0.79092129244261,-0.84494383717554,-1.08258382078781,-0.908757120358684,-1.01891268699402,-0.662708954666798,0.383215531526539,0.226876264772992,-0.820707066500473,0.878584927775076,1.33590526225909,-0.0260486621626568,-0.663464936920723,0.0843425773969535,0.18460209866968,-0.273454619246335,-0.640643016946233,-1.07912039136646,-0.735417113171332,-0.536808149249747,-0.857250361298149,-0.879007524703184,-0.665244031290856,0.543635567995395,-0.191956830125387,0.0818230479738779,0.940215763608808,0.114684132970134,-0.223476974165643,-0.0661856996196957,0.00834375184141554,-0.446360880599454,-0.321443415572688,-1.12731982175749,-0.958124634640297,-0.611857909357192,-1.10885958897063,-0.983881135817067,-1.01534496051352
