"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98"
"1",0.385835131149819,0.00273828392014257,0.119363583608526,0.479303521605384,0.0703984649489678,1.13020852536205,0.649250386537252,-0.256934643220744,0.0281078409864901,0.452906339994686,0.161181648230513,0.347810394341476,-0.0483005117185969,-0.218049398229952,-0.785438891023365,0.300166320281845,0.223786971544392,-0.334316860134789,1.69298329221191,0.2262760533465,-0.0891758481987687,1.49521696210272,1.85993519283975,1.04925559080213,2.91258142598837,-1.3412762685309,-1.00505716844203,-1.65201769417253,-1.90453234015431,-1.42326844977654,-1.31415068805076,-1.64896621239066,-1.19674625420505,-1.59205922622688,-1.38609425834386,-1.92022538010967,-2.21016106941212,-1.69798430924532,-1.53426518019316,-1.21567722026171,-1.81971398500071,-1.79137132005529,-1.89678630264033,-1.31631983548927,-1.24318929261775,-2.4737072390549,-0.762774555276824,-1.10332791740004,-1.71814526663718,-1.27049437690531,-1.73548549499989,-2.31368958732173,-1.76248167418757,-1.27214895852315,-1.68874818104343,-1.54810237005772,-1.95207180439306,-1.9644242411621,-2.28254203350944,-1.69613814866947,-1.37287015066591,-1.48306046705601,-1.83448163197119,-1.73529532734992,-1.66986053813313,-1.98553163854022,-1.95369556910946,-1.39846067223003,-2.31598583236528,-1.90413311218506,-1.55809946716286,-2.12615857531022,-2.21996433118859,-2.8016694436988,-2.29639920652341,-1.51688394811955,-2.12118877583365,-2.51068410352919,-1.38913256079035,-2.29660788490331,-1.82078090477133,-1.06145428768538,-2.10400093512639,-2.03645994499417,-1.5686620614068,-2.22200972491565,-0.226683460563118,-2.75213238766664,-1.89603747590335,-2.26540690600739,-2.43894137388484,-2.62698601408127,-2.38325770335473,-2.07905539465248,-2.24633409283323,-2.04297865094404,-2.94564828197904,-2.23045710950528
"2",0.404669381283863,0.559764424121187,0.134092061209411,0.621315565828904,1.115255875096,1.0542910762191,1.04026296024414,1.02946806346023,0.834744419265253,0.589843830527177,0.657084132167067,0.705747541674165,0.97834173419843,0.980437592948105,1.068452043501,0.750900936595372,0.762735992290947,1.22280574982416,0.892399410614812,0.320790418338628,0.382490152374104,0.804844956721198,0.245683563204245,0.0908892825046465,0.795106991332031,-0.822737168621346,-0.832933726149803,-0.870404470576652,-0.392772116957599,-0.971222684497126,-0.689399655987006,-1.0525188210172,-1.06317025812734,-0.85031143517409,-1.0974067991311,-0.705566517032599,-0.681513495112114,-0.774018698038454,-0.892114413768056,0.441093465090488,-0.86484818219707,-0.776729679916969,-1.01206244030137,-0.798474689085,-0.622881453485377,-0.547669152178823,-0.788782023418687,-1.01486763771793,-0.488328434202965,-1.01430206196183,-1.10024274469454,-0.614787050784991,-1.55789798245256,-0.908392073844871,-1.52272009813614,-1.06693316028824,-1.15287229385997,-1.77181275055851,-0.86768228318991,-1.08541237430222,-0.981765614270926,-1.07752515581524,-0.896257530835621,-1.33843235602949,-1.60415693450745,-0.891865333879235,-1.94176906271615,-1.15360283521555,-1.30754015195448,-1.10410812270566,-1.08045852371334,-1.60670891538912,-0.896662428104213,-1.65430262688818,-1.14780841366099,-1.11556367316451,-0.683737737306313,-1.18831377219422,-1.77293612617615,-0.407287529836755,-2.12864858726368,-1.10388734946673,-1.41725155373829,-0.937216357767542,-1.59972209040879,-1.65310666674251,-0.430155749370991,-1.51834854204871,-1.30532982788351,-1.6952670885264,-1.11058949887777,-1.30055885192517,-1.73937673419098,-1.66968420376103,-1.00696190760759,-0.86974356265813,-0.237414465757969,-1.34153988227048
"3",-0.78178005964234,-0.730966820466558,-0.776469894538178,-1.17196854521186,-0.820960418571699,-1.08486367653491,-1.17644570485801,-0.84069595779514,-0.924851478104698,-0.715738485649959,-1.0053159728616,-0.68845196769688,-1.0490716902387,-0.969469765108505,-0.989281371435863,-0.604118095427386,-1.0996761365417,-0.608930593677736,-1.23023504277824,-0.960667752521786,-0.831979762517851,-0.808264437264759,0.109705601027622,0.270479207512879,-1.30104112389676,-1.38131724124407,-1.46206058885609,-1.632028885992,-2.44902735715605,-2.01711852466748,-1.62289801548156,-1.27968367894948,-2.17728321006821,-1.5422928889483,-1.46705692822289,-1.85228279293684,-2.31052140600293,-1.5671028491512,-1.40680480330184,-2.31377893629609,-1.82514256042792,-2.06784307728782,-2.34681093816776,0.498650020148331,-2.23431069272115,-2.21472046596466,-1.91006218983689,-1.52292414123534,-2.19802155745373,-1.80865579053626,-1.4305496899708,-2.40550872703778,-1.62010088525754,-1.99418670046372,-2.49807983319215,-2.5432222135352,-1.72033518377643,-0.3260283045587,-0.592876235337246,0.907974272593831,0.253056037442534,-0.855618256691582,-0.273470258848961,0.549089279949451,-1.21795910580465,0.153725490158995,0.100971052888264,0.0224663801045525,-0.320619453445384,0.135827704812619,-0.322304979496421,-0.0809903573821318,-0.749967077698173,0.358571558290458,-0.595648076612962,0.773885973069868,-0.0979694975617099,-0.437987446729383,1.45675713142461,-0.953711037003095,-0.0819530076437684,-0.497403891116663,-0.391863571888963,-0.275944617243007,1.01006105047604,-0.326095691942601,-1.60170705966504,-0.560753122779926,-0.198407218854315,0.233408670400946,-0.394691244705255,-0.0149615910646146,0.934737618729504,-0.0460413527949879,-0.210302777219093,-0.892965479050523,-0.284121135604405,-0.379885764264621
"4",-0.488911152853581,-0.39281734754463,-0.623720600644934,0.177999493549899,-0.144532829486939,0.32452508666296,0.166569545752754,0.0106460895734296,-0.235673026897764,0.174891036955044,-0.148165319420766,0.20767057183289,-0.00332409192791919,1.10672452562696,1.00554446979442,0.659200487668568,0.822586695259175,0.291548332493037,1.26658672628233,1.09292857114554,0.610469607437155,0.30081707090037,-0.140570266885508,1.9705136639347,0.632102640172784,-0.84504409089029,-1.36463202639001,-1.07267177347307,-0.0996381096809023,-0.533037393437532,-0.447595359135134,-0.673027433929759,-0.77290247189546,-1.20200345398612,-1.24870688611761,-0.712408764362376,-0.326118996596981,-1.02997744156865,-0.824434229660335,0.916200650269467,-0.89148943147721,0.14828472227142,-0.850451906003056,-0.547816175110986,-0.48602407780372,-1.26024022349227,-1.19697450150178,-1.77032748473719,-1.69546436103509,-1.30594672233268,-1.54728509444952,-1.34928075612887,-1.3641503177121,-1.28914305605823,-1.26674171964596,-1.02914904972106,-1.37179829967165,-1.2077499046896,-0.29428858359789,-0.894537384593565,-0.941670267953278,-0.850593619376765,-1.39558059171394,-1.06961015103337,0.433587367870223,-1.26420156445028,-1.63824382028291,-1.50161669515866,-1.38240166775379,-1.45528980922845,-1.10520664628104,-0.502789776222757,-0.776214640774622,-1.32296042446364,-0.809778115578449,-0.294289424363339,-0.316063884949522,-1.24635078745954,-0.661266492603312,0.0374266805500168,-1.21901016927946,-0.680682992358436,-0.65558524329885,-0.265839126578937,-0.623063972682396,-0.369708308701255,-0.22689919520921,-0.0861173501325946,0.0816663978184606,0.176177434096479,1.05450974645955,-0.134787117874379,-0.821702556709681,-0.502563276846209,-0.883011887289083,1.86905353063303,0.872932561474292,1.66926359034734
"5",-0.0542676123205833,-0.506267651980495,-1.17943183639988,-0.0258622804613267,-0.854201332918333,-0.651334192749151,-0.588755210878436,-0.162671248973855,-0.412126505499981,-1.28766235732524,-0.820486733636322,-1.48854038389039,-0.292558408313159,-0.561770033764945,-1.43640636400444,-1.55966575307053,-0.720480564072492,-0.545554882333918,-0.435962649249425,-1.19757816085801,-1.22835019947986,-0.702897405744523,-1.58072473203948,-0.924566048256455,-1.45508672397424,-0.327837170582562,-1.27001816054572,-0.287136744595168,0.536298538610057,0.109848966648853,-0.203357281238703,-0.778539961786815,-0.0106831564512747,-0.667898657163157,-1.08706693538028,-0.153362069071746,0.321243073053993,-0.785820725653877,-0.0930640350147937,0.216158054990381,-0.0871669583690357,-0.584346810394519,0.093164411722348,-1.04628877025455,-0.18772237801346,0.368832909067282,-0.102411514063813,-1.25664565893455,-0.550513366188884,-0.192163530775541,-0.780071029159671,0.196402641851116,-0.517116572901986,-0.507919209580381,-0.0283766819819108,-0.0525253202487693,-0.703866775421508,-1.04986563914285,0.15649032601204,-1.17761677955661,-0.422583661496794,-0.781148632010786,0.109147951545643,0.928025586938664,-0.0366755294779043,0.160543344066691,-0.842674785795222,0.62338228484867,0.694405624071127,0.263405243225297,-0.479715815998474,-0.386261670024505,0.360855007696613,0.596293271833784,-0.0577130693492298,-1.51876401597979,0.537737455962093,0.269467149862938,-1.08698353995477,-0.640601439432229,-1.69226000838317,-1.05902568889707,-0.294579780361556,-0.365487690713831,-0.938085830827034,-0.257471350004471,-1.85629983021081,-0.0325000277188435,-0.854519259985797,-0.690048412929916,-0.304123472994968,-0.289718728041067,-0.945317569056767,-0.00784237297147451,-0.480562165137587,-0.703622568220217,0.501909619445358,-0.397448102285209
"6",0.156124003105933,0.285139879561701,-0.598478228188026,0.283552421950915,0.444372650164848,0.282871522302666,-0.0690059822073952,0.244333631594279,0.736659999866834,0.31293796382054,0.729620694952555,0.51192935594283,-0.258651908395543,0.824038849515088,-0.0915007828754572,0.0091364192239671,0.648214225394009,0.0789758582296124,0.453510852543912,-0.77658859477576,0.349751566157479,0.0205250287569616,0.14771392971581,0.448179258351539,0.943318173574071,2.49248152731483,2.81227234097442,2.21831040288597,1.58606711774441,1.00605816210229,-0.326743797382179,-0.795022758621192,0.55105829396956,-0.533238483561525,-1.6458641262068,-0.67591290855417,-0.358830260423254,-0.562598991032315,-0.386344832814917,-1.28379958568818,0.0383636946744511,-0.938996625092161,0.375606018279055,-1.3105676194838,-0.157973951417949,1.00101713693844,-0.849405065355003,-0.457420229825592,-0.705046598815764,-0.828081481414465,-0.236864527377291,0.476742678781813,-1.04063173807432,-0.585137333661091,-1.12860599198714,-0.507235596969704,-1.06438980188308,-1.46489901490311,1.82106339185021,1.27510258289367,-0.966502269056441,-0.797391209599355,-0.449620213171751,-1.77201597877779,-0.797180664615148,-0.979038888818433,-1.762212007183,-0.991066070192905,-0.821716801709276,-1.01193135315114,0.584010616197247,0.275044902728649,-0.325370399887008,-1.24521580554966,-1.08644030280636,-0.404885653128381,-0.479774660903529,-1.63193393428161,1.4701449196479,-0.698943282047495,-1.36654660172657,0.230668134917169,-0.411890095213509,-1.07833125705248,-0.0794178675023822,-1.07822226923983,2.15337881959341,-0.459251655499677,-0.485676507452522,-1.20615007260061,0.776866806239398,0.843201760022561,1.20243475367695,1.24845241396123,-0.681410552345819,0.315417095676945,1.06683614922896,1.17472358072501
"7",-1.86123345569617,-2.03296861686054,-2.15491822098373,-2.2666947516924,-2.48159603781876,-2.43753846610867,-2.01458074463563,-2.46593705294688,-2.21125863359661,-1.88942912215722,-1.9403701703562,-2.2538425438062,-2.58931238008829,-1.69494189364599,-2.19485278554658,-2.05862072960414,-2.22452021017704,-1.27034888955617,-1.88399071693883,-2.27901696303448,-1.91852290867462,-1.98129472382825,-0.960420961407689,-0.142625052142077,0.0613877732083013,-0.0776850200303804,0.212198972093825,0.537563837858269,0.226760260000837,0.511731473595327,0.383779749092533,0.435589522373177,0.436352333872622,-1.09018272438837,-0.870978052439192,0.183590231557547,0.068962484207015,0.163467800190389,0.00288711589173625,-0.808089405688681,0.118672252924902,0.462810502320677,0.333281401862432,-0.0757733654022469,0.0841474388839389,-0.0312726608658876,-0.159216998506593,-0.519193411349392,-0.0770314511685814,0.455709855276759,0.0805040536848002,-0.114571230708082,-0.324906242261268,-0.0555093281300534,0.196399886675255,0.5250021701621,0.106789636903475,-0.365869258366009,-0.27526589037189,-0.281614364867133,0.0569847490731663,0.331889777356879,0.0743347032158359,0.066827914682836,-0.882574234083651,0.17744099359414,0.0436246476508273,-0.242773638177683,0.1321510541486,0.057561551676757,0.0635323350412461,-0.203629135653805,-0.107888772203107,0.0993228263110346,0.556117764059115,0.0183893616419035,-0.0222292112064955,-0.319781310325204,-0.0240085852941836,-0.000102847092167943,0.0626528022963334,-0.0893088765678941,-0.326679585325769,0.102302177472088,-0.922014096336379,0.394848338079108,0.230950129498342,-0.0251855159889555,0.0777195724295807,-0.0411272097778733,0.342184476061672,0.14594360364166,-0.478525638103652,-0.0776205591406125,0.0545865941909369,0.404480743214824,0.0838364570983351,0.375916655292842
"8",-0.374467195402316,-0.14003438348442,0.732418414140451,0.84671758888357,0.540719244385599,0.301173699197597,0.898283375752379,0.326242427359012,0.68458311189098,1.86252781867647,0.648988974618671,0.791702558648407,0.589345208240799,-0.333735496596844,0.892769616098491,1.48413710521783,0.580340569927639,-0.0196121688752798,0.045893510528512,0.667836744895437,0.629895775800636,0.972997193479766,0.630606909893267,-2.05749743965248,0.779824709542392,1.42969981964621,2.11721621732215,1.74410818232811,0.412483227166369,1.77541163415885,2.34145588977182,1.81281215257043,1.80703948409263,2.63470322649262,2.93623771376811,1.33576069707534,0.380886058075394,1.58771228353227,2.32898369989028,0.616693352194945,2.82835598484072,2.12993941173123,1.89224756667023,2.1467786877088,2.22850700527882,0.986639551122764,1.71028154274646,2.45935658343759,1.21218798967276,2.43362079717745,2.75847665230075,-0.977645488691089,2.17837781812035,1.61004180007152,1.20187339170087,1.93604889942404,1.855283459001,1.96410082868077,-0.181835848421181,2.48108780715185,2.14479736853615,2.05032823812211,0.171320516689386,0.40801474599828,-0.309317330864616,0.422160114619302,1.0989941948318,0.367952276062207,-1.02804936678093,0.489521973572495,2.17805396055803,2.12822317661444,0.264397442077484,0.278561581918753,0.300786965999032,1.71534850738352,0.45481991062347,-0.162694309888719,0.427026284190188,1.23217678730002,0.600230110067255,1.93837282633421,1.34121298175161,0.769626531312743,1.88390000603403,0.501836624143533,1.28534026819289,1.3219631678198,1.2434237221016,1.511366336906,1.06780713968269,0.8061946753139,1.72064573827344,0.370410758716768,1.95343655960137,0.957474590777661,0.210435384270141,1.47029985504014
"9",-0.0395797567985196,-0.186137071486285,-0.14925063655859,-0.288730118522892,-0.526548111665795,-0.461920956676614,-0.34615091878804,-0.415791691504852,-0.303953288122255,0.299955198221548,-0.0142824203504504,-0.242289856600477,-0.0184094361524524,-0.323800250873667,-0.00691091582950943,0.116410419561625,-0.251448830340694,0.32354289690553,-0.536897945751245,-0.112168956876236,-0.409469411580544,0.856290628694052,1.6674884447898,-2.0845115233705,-0.748328605206361,0.604844444056248,1.03737946934488,0.788203051246901,-0.0218815492063013,0.705285871532255,0.695875914274721,0.58003432107675,0.574472321373293,0.572320856181792,0.668607902356357,0.863315387105716,0.659346316975947,1.22452455371364,0.836826759990289,0.197183206569897,0.428506477529553,0.459146764565536,0.797767421005315,0.400507585834751,0.408072721070855,0.276743950323883,0.642447181237739,0.684676460630086,0.331349060543036,0.709875615793581,0.596421593385132,-0.0417816076981832,0.697501846388741,0.213320655389239,0.122124165374626,0.69425135472202,1.26588089466391,0.200398847866136,-0.0927244369611942,0.631846162948928,0.722466185208567,0.164933078519395,0.514178778748196,0.241016233664902,0.465858500449089,0.423415142453057,-0.0264426827941218,0.16390407855014,0.347968638398043,0.261070265553821,0.4089515878612,0.309589340099624,-0.26644392033595,0.112351692986807,0.19731827898678,0.479544033135662,0.211747507454523,-0.332869160225842,-0.881062546209128,-0.0647437161952401,0.422619763494242,0.44050160827931,0.553920283555403,0.245588896829279,0.0238615796245582,0.424395017470416,1.0128587807932,0.0772176482294761,0.607097460998469,0.555984729571581,0.0686915994697996,0.650166867287451,1.25588468438885,0.637701140338604,0.353784778726567,-0.265605699948673,-0.377729963612797,-0.160336859112581
"10",0.661979813066848,1.17161671702991,1.42279775207702,1.0664322804635,1.37647275469026,0.916188867718828,0.963482365937253,1.17511174498091,0.889705256464275,1.12395669567196,1.52402329395085,1.42574120192761,1.09486238147513,0.604122549805877,1.26452021496316,0.778969967914728,1.04807608722977,0.960946077758082,0.370263246662376,1.05814238165081,1.01313893140224,1.97022625285353,1.72890389971713,0.481863486197462,0.307102109285218,-0.24497748896518,-0.22387343655044,-0.848568415034922,-1.37208773007201,-1.1089141898425,-0.850233799916301,-0.656842375477505,-1.30016814968245,0.144426900509407,-0.809065099693443,-0.793241196052389,-1.06321201859399,-0.383958659187782,-0.166608247140562,0.293726575019602,-0.83003246034957,-1.30170666285111,-1.02661842520519,-1.02265907234662,-1.36093515656709,-1.12539282771789,-0.570946583832568,-0.147368776298561,-1.0954811234442,-0.54998631451211,-0.0636269770492059,-1.74190479868056,-0.336470480145163,-1.28601974278733,-1.25935211557363,-1.59805381895791,-0.612140814275655,-0.883424738360158,-1.5315147094602,0.314398426289804,-0.907850913553937,-1.69000802929837,-1.41788027016559,-0.226608312242861,1.40874216415601,-0.924529977228047,-1.11534345189324,-0.677108035522433,-1.502595340938,-1.17109638592493,-1.6338828791559,-1.53713799227015,-1.96279297505842,-1.0531134931347,-1.75525832574312,0.0776795280105473,-1.2317878455247,-1.4535914783674,1.65128002946423,-1.79979606100185,-1.05975124680435,-0.256534797053507,-1.34212601506899,-1.49923710777697,0.245721762161576,-1.56207914571054,-0.358738952128786,-1.17271599329621,-0.544759688861224,-0.766218987361614,-1.57373291630504,-1.75197035539054,0.280891583271897,-1.11100256615053,-0.773447042937419,-2.00686358465281,-1.66547743186886,-1.61523211369128
