"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61"
"1",-0.755163590151836,-2.03345570212411,-2.45292696601115,-2.50167453103455,-2.17514735182957,-2.16243257893763,-2.33191546074301,-2.23996515567206,-2.61753386773502,-2.16276808478765,-1.81548545427945,-2.3738007264358,-2.10324619227846,-2.34594076460425,-2.36671764030307,-1.51317634066479,-2.64969036248135,-2.04785539843167,-2.25696309097949,-0.86903734961462,-1.48104055263959,-1.44359477154794,-1.11363116592479,-1.13461384654567,-1.42105951565708,-1.47461181633352,4.13364173420667,-1.56799192094173,-1.26716749950514,0.246028059338545,-1.45093827162171,-0.952898311767172,-1.21751974040256,-0.629090044440415,-1.1101515822343,-1.86049854975266,-0.896578171873398,-1.18069224170115,-1.16335085337533,-1.48748301632902,-0.802658527463192,-1.06259524162139,-1.29537513302408,-1.01054510317878,-0.372144137228058,-1.51943527017274,-1.15611048383188,-1.16564984361855,-1.20816899816276,-0.809807388266462,-1.0974241005329,-1.60825789525972,-1.33114615228179,-1.10524652866842,-1.05499934672369,-1.29977102787399,-1.39420045311648,-1.67261539498371,-1.52595069419553,-1.27143246852814,-1.64122704414163
"2",-0.932881615107408,-1.74460689446819,-1.59381929992922,-1.47494481367531,1.82357419543476,3.23954258776702,1.97265850774011,1.78044252709607,1.61786714854245,1.33878722733655,1.68994852801309,-0.0160891638075072,-1.52184131283514,-1.57237967068339,-1.03313014314477,-1.17022521642895,-1.38593149223912,-1.03923734544798,-1.40051875853039,4.06166442441668,3.45091992398574,-1.61553381950494,-1.36012001583832,0.407199404709272,-2.24902607533543,-1.99641318605384,0.68700994554671,-1.9239898861762,-2.07328726419336,-1.28205306444388,-2.02834786619498,-1.74955595928468,-1.54737508886888,-0.0832603448093709,-0.577749796711572,-0.501591589508169,-0.268947412557373,0.105902230962401,0.0310012178253999,0.402444660197059,-0.0446850762117847,0.0171193816602353,0.14775579022185,0.341110896714986,-0.606285950777608,2.15652549159444,2.19098789568092,0.200928865799541,-0.58968811359971,-0.611807702100347,-0.239215257244776,-0.302105716822338,-0.674065384386702,0.113526359485509,-0.475587931627097,0.111042298874272,-0.460111392917583,-0.555778796385086,-0.544802585672887,-0.173810770793182,-0.323603145358927
"3",3.57381742330892,3.77709716563639,3.82974837359719,3.44239360782449,3.38449339879365,3.6092817111046,3.57779264606703,3.74906959020376,3.67101635099819,3.51312254293971,3.14463124790113,3.65139529424983,2.85180214066888,2.91470483972783,3.69763278700231,3.82518817670346,3.59589303275604,2.9752428552298,2.37249312782983,0.253060277675252,-0.327002641463803,-0.166147957490826,-0.0174267067093907,0.770451137056415,-0.00398948945184877,0.00842138288581426,-0.5474557511894,-0.483371817900218,0.206022353598133,0.0498201943651989,-0.582366621292572,-0.202312161692021,-0.785736823528142,0.0716232848896052,-0.0910388862695611,-0.191453707651054,0.594421103492671,-0.0278733167712708,0.36598240017165,-0.110794646808032,-0.267896001636982,-0.111754595588695,-0.304250475012639,-0.729830391879178,-0.145313436055192,-0.325282693999092,0.241225062626168,-0.246031475083416,0.359335272146884,0.074507480165449,-0.28826414092001,0.271450783101085,-0.0355279358709029,-0.273269443646899,0.914453809944124,-0.0164677699472621,-0.138380852332871,-0.186767382258423,0.00252111660144204,0.15130922008818,-0.516403644576433
"4",-1.25064678956263,-1.63324665941176,-0.324535712478818,-0.197251332618204,0.35078392590589,-0.0078987729961073,0.141040382181177,0.0873652813170971,-0.246289724742653,-1.15786803167021,-0.968653972690514,-0.999454126265625,-0.179768373846695,-0.485358723136702,-0.804478742402618,-0.873961897637714,-0.879596856379332,-0.111190435909561,-0.262325550453221,-0.225110984372271,-0.583488364920274,-0.249644523627266,-0.332660490008346,0.752713061210974,0.769529199291374,-0.0903548637213653,0.776074017578826,0.905780227598475,0.92060951401366,1.27508655393482,0.8747530416946,1.42856669090984,1.48422900075077,1.24788643981429,0.454979034572488,1.18767456577117,0.174302343827626,1.35986567942519,0.915311475975653,1.44814666750101,0.351684147069527,1.27473228355553,1.39246841020122,1.22059524041099,0.760111610718896,1.01802741342723,1.31219008329897,-0.119764545576093,-0.218426500524781,0.174765797972505,-0.19273915765403,-0.29794729083497,0.0438087737016064,1.11350672323268,0.111110584407157,1.2090974230221,1.10751598842794,0.417062717752855,-0.315996428488947,-1.14066607148765,-0.0859172334171602
"5",0.846512420697567,0.95266299365601,0.576370129329274,0.501008915042263,0.658082612638682,0.412352464396218,0.482306178500149,0.71013546551718,1.02249754163875,0.0894167963848573,-0.532244471755599,0.255318427968295,0.828285981671743,0.373289360393245,0.0710876656397856,0.307599950940515,0.163482939281169,0.725545503173735,0.776913759326176,0.986625245945422,1.07852959042521,1.44886664626261,0.861565056682673,1.21829278222383,1.87002705933407,1.51112167583038,1.15800953538693,2.50273652069444,2.28605474098312,1.19148871793738,1.28368468939072,1.55860600883225,1.32830654821994,1.31175278697305,1.66771616823027,2.34922845234113,2.35719137472835,1.27541568408975,1.00041248311745,1.73858684623132,1.42831852244487,1.18603005913734,2.16572012975095,1.53877285661117,1.29837506102118,1.53217531260534,0.768862641450801,1.67130090144978,1.80510496536436,1.72509643395783,1.91749265223059,1.8841013392703,1.8323252815378,1.5540151569941,1.99567842454262,1.60194175179706,2.01147380309649,2.18158184519418,2.20917644809439,2.30655239413462,2.3255238270174
"6",-0.277318768638068,-0.475080374339574,0.0543257466101309,0.635107964296854,0.770298760856017,0.310517465766509,0.0650863160788413,0.209360535052883,0.00963556167092274,-0.272951160086847,-0.0742513209317163,-0.151193940662101,0.276779645015873,-0.106851439194897,-0.0455056215974687,0.542899646543562,0.581724623299728,0.286410377277488,0.459919252754348,-0.303136433696513,-0.866188882625098,-0.805788710427357,-0.321890498999858,0.0295432343794339,-0.414327741501726,-0.57618455230369,-0.602823004879745,-0.846004703317348,-0.810291521475078,-0.109999197982842,-0.540702823350446,-0.244748019362332,-0.141169477491891,0.253678145941178,-0.615595586722721,-0.146780227143591,0.0603175896978183,-0.455200601309815,-0.486649278735436,-0.239945497015907,0.423041756886697,-0.189296267040062,-0.572345829830464,-0.640631051717435,-0.635149662602173,-0.853365946400054,-0.328229052250174,-0.239741610067213,-0.552808644358885,0.332593393431039,-0.247082996961209,-0.635510170914367,-0.77237482655203,-0.363082224151511,-0.039298312408613,-0.330764252947852,-0.467692770101412,-0.2518644457432,-0.611871149196258,0.33802659488546,-0.244695598450635
"7",0.118457755039572,-0.0615164805142495,0.163359403745388,0.112889640327435,0.519822599506093,0.396192586219075,0.244430605922565,0.229452596379408,0.378861888469197,0.314417849306503,0.145412797224131,0.260657629580235,1.77897145840838,1.56037058341119,0.0475467060348178,0.412738407910573,0.110014725850446,0.22086900741366,0.479350706641162,-1.54909251394264,-1.07304008543402,-1.4116142843449,-1.27580739349486,-1.25170787647465,-1.0742280375287,-0.759136799631956,-2.38300438916521,-1.23164971221397,-1.15480234006018,-1.55445314495778,-1.46886010745256,-1.87121005934921,-0.940280398941656,-1.49115127027487,0.859524769810848,1.45688164579374,-0.904890085645071,-1.4252241063597,-1.38402778547441,-1.19742730546458,-0.0342251172985075,-1.20795273701554,-0.150836263984579,-1.27919245892916,-1.22060798011215,-0.740623434217798,-1.06622559946591,-1.34078459184656,-1.18628999813709,-1.8517627747572,-1.22076834912534,-0.930039821158481,-1.40262774209465,-1.02015775552808,-0.657351261761945,-1.29303030226959,-0.608579603418444,-0.85678094258781,-0.969110951214578,-0.305317151374913,-0.921720938798436
"8",0.989191552949337,2.23481026694107,2.07661939023031,2.460750554143,1.57836555637127,2.40308285913802,3.3987959581316,2.43698904223399,2.34052688777401,2.43954181145535,2.94081637818774,2.55522985085126,2.12282569663174,2.69494078995587,2.58237851497311,3.09865598851884,1.89217487394139,1.95222430809855,1.76120216650699,0.056602529204467,-0.639108744030034,-0.659876445527004,-0.13203911563409,-0.0584794989176852,-0.623712906736435,-1.37510513764349,1.73426089773484,-1.57242730542661,-0.355139543127738,0.405207822027473,-0.171762192009407,1.09597822296097,0.0329274258540225,-0.019784695094901,-0.649058107269303,-0.636094782337644,-1.09613135995609,-0.335878383514088,-0.258369869172702,-0.878546622234917,-0.83926263642949,-0.17785501083141,-0.542608159404422,-0.337054152820207,-0.457990402719184,-0.176878425082795,0.43156161451941,-0.22164241794844,-0.303037900487681,0.37207178091591,-0.323901350141914,0.0626165148544433,-0.133821667796712,-0.71239840513602,0.225609821950107,-0.307317420016299,-0.464702139182639,-1.01339971040463,-1.0576553189145,-1.66003688071804,-0.699117534192981
"9",-0.810635475478116,-0.397641857919803,-0.518405947910643,-0.40798281308444,-0.685279954283243,-0.860779381271085,-1.21361304068309,-0.952628375187882,-0.565564129250356,-0.82579678536166,-1.68464365395406,-0.234296206734828,-0.709772535173472,-0.449603264612065,-0.484662485176912,-0.674378480134747,-0.67155454764086,-0.733069057435831,-0.892543564511301,0.307217028587156,0.146108195743567,0.0899595155774623,0.331455849677682,0.919133222449992,0.0807606266386403,0.356375719000387,0.679920993416489,0.532626921438241,0.554998438442207,0.223095282202649,0.0746846814610807,1.27120520379499,0.176968452651471,0.973779201694779,-0.452973744134593,0.294421922501507,0.746058883056124,0.639513031250986,0.248845106252324,0.162956591270658,1.56302210321926,0.179714135386005,0.356814053052878,-0.422280508681826,-0.299877515734443,-1.33140940236336,-0.587369325157089,-1.03385817529247,-0.868042311243943,-0.939032366153029,-1.06538325616027,-1.31050045827187,-1.06758070061286,-1.08096873023375,-0.377280050696165,-1.22397011138561,-0.913746649683797,-1.19169684545086,-0.906728017693363,-0.655046733776963,-1.42103635655272
"10",0.157273692348558,0.775438960860671,0.867575392357398,0.875530787597471,0.307090376202916,0.406288345162733,0.75973518927442,1.11011029713524,0.669572705413176,1.10616484893629,0.508774269275007,0.584111496085543,-0.017292679619682,0.0697530217179437,0.867023763107524,1.36948553414238,0.525258851459676,0.465862545110655,-0.194759815244808,0.655760164139696,1.1939364708283,1.73121279637192,1.85673844569009,2.41656110594905,2.16991968137241,2.07733667449689,-1.91177129042962,1.33210627173544,2.10291457592978,1.66428653109992,1.78747458949696,1.83214512597527,1.97061423660137,2.67208517808413,1.0249231921504,1.00888300864551,2.34891308973795,1.23355256797587,1.66735102678614,0.887501460875943,1.43374965495753,0.959663687434406,0.808201348240517,0.314941783949908,1.16152417930322,0.96425607126171,1.10276195714393,1.22922153803326,1.63005307063745,1.8501298668617,1.20516785926263,1.72435534606435,1.61599004661041,1.24694554273819,2.06228701120562,1.91877974154573,1.07783461558281,0.855153273491037,1.28173759283615,1.06506042414978,0.477187920775504
