"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58"
"1",0.993886385322465,-0.192813208062618,0.525815204051704,1.08970137127147,0.491082689178293,-1.52043474179187,-1.62410700481369,-1.34010912426833,-1.52265783610115,-1.61276323159314,-1.672488106853,-1.7949013695912,-1.53641972441717,-1.95903707580906,-1.67296463543577,-1.6695138518795,-1.96025426127936,-1.20636255283408,-1.6798017051686,-1.82054660020097,-0.610576038482321,-1.4244234216185,-3.12860463316485,-1.22063898807244,-0.222597364370885,-1.4209232941313,-1.15166490957294,-0.98143385619049,-1.28217990802744,-0.633019742883522,-1.19119593196085,-2.4153200654842,-1.46262696689071,-1.13695316744945,-1.41139881330964,-2.03227086436619,-1.56625942328635,-1.51150100745097,-1.03274039285632,-1.10907849518304,-1.72219432884257,-1.53861833181301,-1.77507245573614,-2.26639869349281,-1.65696519625862,-2.07452442622371,-1.19821198199839,-1.44721872797161,-0.307596024990945,-2.00259153862171,-1.71017386496176,-1.06979647688113,-1.44609592103685,-1.67684168886445,-1.68417846391509,-2.0718920832554,-2.17699173920629,-1.82610065689812
"2",-1.53400787629992,-1.33640874583923,-1.16332654675585,-0.94786321177838,-1.17240323230175,-0.614091217192755,-0.885995862457195,-0.951363322762872,-0.270732499451033,-0.913567714732405,-1.87292734700766,-1.00409601794265,-0.823393866006832,-1.1760790927706,-0.897815773578747,-1.00304930191325,-1.25108032290059,0.795695506386091,-0.993509816860499,-1.44266412060451,-0.743544237774734,-1.22350248615562,-0.737471702467884,-0.624145505642933,-1.21482435593066,-0.0151414644326223,-1.16946132992796,-0.744005616643378,-0.341279313041806,-0.569079662800355,-0.877220623268594,1.84053735762678,2.1213311653241,1.08257452030017,1.03203145154937,1.6706657773549,2.17072551445441,0.736192527429685,1.56039960289817,1.53993224209758,1.62006874259735,1.3136827948965,1.08995256003923,1.35391550366214,1.51650454214925,1.48178155084808,1.49854439592626,1.40623869538888,0.476079974221405,1.51275026565795,1.33761768027657,1.36461324506504,1.0400294398265,1.26660416491723,1.22267401432956,0.971672795722993,1.27497293657103,1.27737946971795
"3",2.06519225202986,2.80244248101691,3.09330058546021,3.05543273303647,2.90305858393642,2.71976702647109,2.67326044099126,2.59601132356146,2.75133309530951,0.661758062798746,2.58854109276191,3.21020855024229,3.30683166816955,3.2197257940718,3.43911200616422,2.94215489350131,3.28311543644716,0.301082008326636,3.15002298370146,3.26499356849514,1.63255030119871,2.92528075433934,2.64006423314546,3.14260330422327,2.50473106972162,1.9365567925029,2.90812939283682,2.98837544318377,3.06213070537592,2.78783625411679,3.16553661344808,1.7884792228327,2.61294771548799,2.29410924044972,1.5533829922081,2.38900173578735,2.33989419444563,2.16741150831957,2.07634824558293,1.90403201477264,1.33869126270229,2.34696949300366,2.15062226723355,1.68068992251788,1.77326445298145,1.41041928788435,1.71806001743026,1.71723275172542,-0.995637531493512,2.03004526208601,2.10873580534902,2.25685276083944,1.6313409110028,1.82679605553941,1.87265712972144,2.32401163213839,2.69284540196917,1.57612153010144
"4",-0.139868922297796,-0.761596119647808,-0.904366346205283,-1.19082381362708,-1.05686355244775,0.260619666437743,-0.548193952541183,0.278680762988612,2.35138062820394,0.980295045263473,0.00222760575432835,-0.0541718496754939,1.14955437509645,1.20263735906618,0.424819898237034,0.666563539990917,0.772930989942545,-0.332391394164522,0.403980074462194,-0.18277197823123,-0.149123584998963,0.183768144983999,0.526579689382012,1.64783997889783,-0.110565350898637,0.27975280420358,-0.706381906082463,0.380859565680323,1.00723759768451,0.51775476396857,0.859599720718478,-0.155373291724277,-0.495057333896236,-0.603109375999455,-0.718958876012164,-0.691780316900161,-0.7856316593926,-0.503747367542508,-0.581840404355128,-0.561592718595641,-0.190893443639947,-0.838343009290801,-0.318813138676594,-0.283800826789379,-0.474472926053863,-0.469887983776391,-0.147747503964821,-0.368884039117004,1.74824681086859,-0.056141517231159,0.055948989887152,-0.0454023725088932,-0.0811018790834131,-0.39655614322683,-0.208226669535639,-0.735815797321383,-0.808751738904352,-0.541093290958749
"5",-0.405747376611025,-0.795861972719469,-0.674809192090855,-1.01335559352335,0.229094852873765,-0.881568784574755,-1.10408538176391,-1.55407184319014,-1.50213099568015,0.242744705047409,-1.4468514203752,-1.2612871867355,0.13762119226145,-0.63936094002952,-0.544499543959996,-1.24766993242158,-1.39964687521098,1.45220804361386,-1.07623415423993,-0.973437331608107,-7.17468535434604,-0.777000705535627,-1.64216643435167,-1.33583845778608,-0.0736314523613034,-0.823087603234575,-0.23495566211452,-0.245345750231506,-1.35507744881485,-0.895527302110894,-0.957993568241825,-0.0562095126190627,-1.2205671649923,-0.701474693281748,-2.20909515967274,-1.13621109864266,-1.55973485988085,-1.14697661824015,-0.603633303719517,-1.669938535046,-1.77292116256136,-1.96808590310154,-0.603665922692186,-1.28003654353469,-0.747410213910236,-0.90732491125439,-1.77103855227625,-1.54296760403661,-0.479763811429915,-1.13609841901652,-0.97702672681338,-1.56496776175016,-1.24489341523259,-0.964889981937771,-1.1687517969396,-0.916413067099342,-1.16316125851589,-0.838193614884659
"6",-0.314144366210708,-1.2780206732977,0.127421081980643,-0.536617314106837,-1.04550912652892,-0.695494288692611,-1.30171785935577,-1.30539676982353,-0.94951090983278,-0.159572613128689,-0.872097339213836,-0.427686985464501,-1.18769358724175,-0.82754502998127,-0.605115945093122,-0.667691244643289,-0.612024492321285,-0.497343054519956,-0.644038307401311,-0.387646962225539,-0.575144368527343,-0.968914704785892,-0.156951430001142,-0.770192630505977,-0.539142314038151,-0.482767702308452,0.302019831599509,-0.59534738168733,-0.609893936188927,-0.447505937593965,-1.00118316622227,1.1654756057095,1.57435166924053,1.5042776505151,0.576481320796138,1.07456344184098,0.912865934771803,1.21890651051566,1.57879204986059,1.54355867697561,1.60877135523737,0.732630290067982,1.1732390911293,1.37459500795009,0.931506473610694,0.810321779481565,1.46778433792392,1.29962832325162,0.809910851393568,-0.242975081554887,-0.405473386017147,-0.0439374975981952,-0.252122490049005,-0.302796738746933,-0.396941217985056,-0.296889518140805,-0.656856657861392,-0.00282862827554603
"7",0.970631356898743,-0.926979696523153,-1.21035211927265,-1.34151077015965,1.47125761536552,-1.28827383515201,-1.21058055840772,-1.77072144490321,-1.39597271654712,-0.186640857891556,-1.57582003763805,-1.71841381022128,-2.07019668394663,-1.69543098455968,-1.56240041523724,-1.5520501528549,-1.36168966934234,-3.86004829302924,-1.65488920100219,-1.56859564369906,-0.410994197814377,-1.20930672646051,-1.50715704370679,-2.05017862436796,-1.64407738482506,-1.76296283879178,-1.71131356235123,-1.86800702641374,-1.97992648957221,-1.2574390873192,-2.33701767098551,-1.27274010371904,-1.58054077066675,-1.8074480209498,-1.51551865623922,-1.62652799438553,-1.56938921385481,-1.56317733828576,-1.60958213686283,-1.24785387712962,-1.59513072161539,-1.164527739993,-1.38409311752258,-1.47549013342663,-1.3028852544747,-1.18265540072392,-1.35726114694309,-1.67084447784847,-0.207223175655467,-1.46480212688407,-1.66888025936089,-1.7629981562763,-1.41527226220375,-1.53244795718932,-2.0672101228863,-1.47568472113161,-1.75777628339623,-1.7133381007565
"8",-1.59421256099688,-1.91040127706749,-1.12918920236145,-0.433599584642901,-0.747207135083124,-0.412181735748285,-0.569814636017113,-0.837694610577029,-0.156091003967022,-0.322931354858999,-1.21703903116173,-1.10036569279386,-1.32300332596333,-0.749576990889356,-0.0692106327817069,-0.260257450939228,-0.27827816650386,0.0552164298817665,-0.58997069769213,-0.748777032837905,-0.388253238457909,-0.508467702236716,-0.589090953176479,-0.265219741051811,0.230299693897186,-0.620734455612705,-0.215870214341882,-0.149471961020722,-0.162611236304967,-0.323099312433527,0.59536094950466,-0.971512381716338,-0.609846456209366,-1.13615263142425,-1.67458022157242,-0.835215652746353,-0.471477681166799,-1.45631492077283,-0.402191503559886,-1.29524500379025,-1.08580486612532,-0.785539149816552,-1.28800731044965,-1.23764475509147,-1.21507890967243,-1.43679755947185,-1.46935691632621,-1.14475905868133,-0.755391607012697,-1.51509437391216,-1.29036602941689,-1.05614427836396,-0.406411668118373,-1.64402451182602,-1.32608928467855,-1.10169525208647,-0.87933510786676,-1.49999332361611
"9",1.27337468352742,1.70703760546114,1.28183272505201,1.90517892656945,1.97440374011216,1.42808763248896,1.66015659943596,0.418849195956237,0.478878648171086,-0.0347292335957736,0.669469646320848,0.410557969740541,0.431838119604666,0.94816065913902,0.486444683245688,0.509684154910808,0.775956435613872,-0.192128404467898,1.12544593954281,0.936908709611084,-0.0512914815748999,0.666862933347792,0.506343919801241,0.828146763204353,0.445105883477444,-0.26889488929755,0.565123560896625,0.341374238730466,1.59166370305197,1.5706355329895,0.916255685091604,1.32447334410138,1.48210489176693,1.58846079406133,1.03152028525671,1.36390788923529,1.6819832188952,1.42630544087884,1.2746065805085,1.78711994231381,1.8291249282513,2.13317138735732,2.24367490285229,1.74018951820787,1.7530450153513,1.35046276967068,1.59220840837538,1.79296551305517,-0.530276299282405,1.81500926746186,0.846077779775235,1.91680573881853,1.66317924048273,2.21210924606109,2.10620121843365,2.27208486238806,2.41334924185412,1.63993335235837
"10",1.70385109857098,3.51311526540968,4.63358807328333,1.79985866929107,-1.29925803704087,3.53315379627807,3.43172433641421,-1.01008935290177,-0.0559091235052379,-0.849903593927322,-0.972754912282572,-0.913173233925918,0.136455255486942,0.0491494401803841,-0.380854951236588,-0.803185594686658,-1.02585335855039,-0.322838326413681,-1.19643906341729,-0.588890151422051,-0.698832271312155,-0.987841694192677,-0.699094674372527,0.326009740252382,-1.26001721990609,-1.13161528988465,-0.359177714964419,-0.172967567313615,-1.27582773246617,0.150653247101704,0.489448261926818,-1.19970641038369,-1.2575025022846,-0.693268105394992,-2.04837778479108,-0.248513664899745,-0.743879453262837,-0.946628490106116,-0.858397197941214,-1.43727085164456,-0.726284358175426,-0.935009255606149,-1.09982406539826,-1.54591041993596,-1.60991287042492,-1.67547607652345,-1.39603775676262,-1.32749417853011,-4.20719606658909,-1.07373862986679,-1.81971330304381,-1.11278429303373,-0.855540136457536,-1.31762152539977,-1.47210408038421,-0.904902966643283,-0.415170813948456,-1.3537033604749
