"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
-1.51522841167139,-1.87631159155068,-2.25227207740322,-0.14632393234971,-1.84392365903186,-1.85516054931524,-1.62349713591443,-1.49985374981515,-1.6462666680558,-1.5183149749299,0.272995704436882,1.82751585042397,0.00036106473890433,-1.07022494945787,-1.66406860537807,0.188935987812183,1.65343837392516,-0.52909350475016,-1.25638293830112,2.61874724696985
-1.08001175888768,-0.868033489009151,-1.13164497100905,-1.09172762113308,0.338609083963507,-0.768249157974148,-1.04854703540171,-0.678022586626804,-0.89006214402386,-1.26662916492871,0.439635303441183,0.501862765019662,0.200498450314985,-1.31581923512234,-0.52305377304521,-0.746618709783187,-0.987196684807004,0.907724604515318,-1.32520989494754,-0.366098421887819
-1.06477980624103,-1.12796774796918,-0.995760879493557,-0.507060373818747,-0.701577487477378,-1.15697620757744,-0.534231763907065,-0.816666670239557,-0.962821553776241,-0.620301495730435,0.330991118838681,0.14199492735154,0.687744525530645,0.607966421580815,0.309157507787398,-0.296598633634477,-0.195036895828623,0.31727006027959,-0.770906502162047,-0.937089755596288
-0.0802234429663957,1.18832528954669,0.670839014801752,1.337323490242,-0.97994487492542,1.50102038234516,0.959343795637694,2.21922473280863,1.59722767900485,0.995584650604793,-4.83671798091456,1.80639605217808,-0.211961319333177,0.684456968701721,-0.973950204784503,-0.527693280502812,-0.772723060212233,1.42339424720115,-0.892256895836903,0.213674506258984
0.174459594811595,-0.259438287604085,-0.641982873850245,-0.579880902064266,0.745303896049472,-0.471756804091496,-0.287163219978164,-0.581905183791233,-0.0852466042774185,-0.461347554036833,1.42741046149756,1.73389645110598,0.752930488353121,-0.914698551898337,-0.633989015450645,-0.240444248245102,0.532070359585209,-0.897969406660251,-1.27905293513467,-0.421134178727329
0.161508968957692,0.597828640894198,0.168336906303398,0.280480153873536,-1.08626885553991,0.140328310098844,0.679929991025323,0.941718117864008,0.847422924548768,1.16953479658729,0.0406176989646043,-0.372443830682258,-0.567824551328176,-1.07964854662387,0.254836704571825,-0.882787617656834,-1.00262860845183,0.5676043581059,-0.143004549663662,-0.279879842005452
-1.31291348250142,-1.20276141529626,-1.41701480313099,-1.58526166727601,0.732044491670529,-1.57942069488924,-1.34970447632955,-1.29080160139658,-1.161266781901,-0.855249794614622,0.520726580984941,-0.254377695149518,-0.235243466437299,-0.536110375415649,0.489070654671605,0.376016257835986,-0.54670161222891,-0.561568702418422,2.34345958114263,-0.0141943299431156
-2.02582968073947,-1.30026613773347,-1.36297401127859,-1.31839645152844,1.77985785564607,-0.662674885804897,-0.546482406043295,-0.418535879504795,-1.29161364358149,-0.718676595865569,0.0561964135408679,-0.00398124759317966,0.681077058475899,-0.951343749805066,0.558248079900553,0.602860988931028,-0.0485657543601353,-1.01608093647404,-0.494859825715459,0.92653702919858
0.395798709770607,-0.187610428713259,0.197073034583567,0.530364155017583,-0.917438061150473,-0.102873295696979,0.0139050848540909,0.124621199708088,0.0902181092001463,0.667980192405547,1.24120623448135,-1.16558883128535,-0.0194915208700537,-0.970018867293044,0.43638012356861,1.55493705153856,0.919859666660269,-0.241264357513189,-0.0497174313224622,-1.09922518518278
-0.514879217063487,-1.51615185792273,-1.19133525865547,-0.235292660248362,0.643811482181651,-1.48775102726863,-0.980775747731302,-1.04989666044738,-1.39297300558736,-1.09280714185664,0.810039583363376,-0.564920548501108,-0.795166282239368,0.139845707174574,-0.625735336554325,-0.233251521377933,-0.676302729641216,-1.08727552999659,-0.613765830643437,0.201726532617069
0.847033490663394,0.902565457718964,0.544008584944094,1.60552016431193,-1.31512743992851,0.691261415680154,0.692916005950085,0.568824987609639,0.465285455938528,0.745756622804831,0.95053517979538,-0.684434397074763,-0.206007838122958,-0.576753969989562,1.86950186069224,-0.735672620875689,-0.525320623634574,-0.468753166613185,-0.446385416118603,-0.604962091959221
0.35322864765717,0.88832957722496,0.349280469950411,0.710930387502605,1.48517444436766,0.833912586109194,0.477440636898201,0.186457544110786,0.937721473670669,0.847273063752946,0.27804203536817,2.59586479566566,-0.503754781877011,-0.106436885865959,-0.662679076143142,-0.648775717607349,0.582416165438851,-0.674878089316012,-1.1570906305618,1.26967712313152
0.289269571359721,0.199588429624177,-0.147520274950058,0.579389133245697,-0.198462141799544,0.776893880884102,0.341368815989873,0.555157985037539,0.392447489276459,0.324255542566824,-0.457476402216595,-1.33654973129099,-0.558013656991952,-0.625941657860062,2.29228803562845,1.2158054564471,-0.220818225852548,0.922496137365034,-0.0550749065253379,-1.06498156149577
-0.714022660850993,0.00791174914506214,-0.433541184504648,0.868083437488435,0.521694265063659,0.671681963692046,-0.0208245663861349,0.383653698819605,-0.127468324670689,0.462540929300706,0.313973586729549,1.69970240308803,-0.167494442898838,-1.23109528900655,0.413421594853495,-0.364947794524534,-0.26511663510463,-0.211087832667312,-0.370235057767158,-0.437423581836086
0.53731155340786,0.617495972261708,-0.336739483197017,0.440910639729768,-0.882221589043219,0.188509238846242,0.579980572850654,0.157923963964518,0.159908562347411,0.135897392929681,-1.1101925360023,-0.872495123114621,1.20351089352643,-0.0549643998999233,0.276277511341129,-0.606853438475959,-0.607833171167653,0.992649089593264,1.64471592281764,-1.40852246292283
-1.5277568030084,-0.662124698131502,-0.545308112167848,-0.63335773068301,-0.112830420864501,-0.90225908343855,-0.410087466788491,-0.93978033380127,-0.846688255621842,-0.645722245913354,0.528568286104307,0.419722329103491,-1.37089801334756,-0.261726677764973,-1.12572922058782,-0.586410759425562,-1.25182559767955,0.52576710034352,-0.554752232281752,0.405285905510914
-0.36451331298849,0.551247854666202,1.18966446715146,0.770019825049415,-0.60095568314986,0.528029710868381,0.493992095646149,0.118990185013916,-0.0315555750698016,0.524406823732125,-0.980580801510718,-0.436300117895903,-0.725124135922363,-0.0856848964689651,1.04521342947788,-0.255282442147732,0.533477731355287,-0.667507506137139,-0.15728355556586,-0.674997824871513
-0.236840938694469,-1.1307626454108,-1.80409603367848,-0.801831590404524,-0.160037273275001,-1.07523138136611,-1.13502576113191,-1.0323688897861,-1.09906018368328,-0.454720105306441,0.0453723776932839,1.00967566736815,-0.452056268098679,-0.259640246031291,0.33284420197539,2.82359897908283,0.397607971124293,0.572657201130221,-0.519212577518568,-0.943105778325166
-0.80029714646653,-0.946554524057379,-1.11773075015273,-0.195765418053021,1.51483419311357,-0.978679133968044,-1.46476246270497,-0.914630021015202,-0.543474295610782,-1.37464260218932,0.590168222599886,-1.12068731081512,-0.256336416868787,0.0623107492087413,1.35854286192665,-0.078326756693806,-1.58791089295692,-0.799024076661988,0.131072945435574,0.168922883171145
-1.37947056147929,-0.666661379680174,-0.717148876237582,-2.56464826924062,-0.0811680593745602,-0.88660412010176,-0.579195353121031,-0.494365324538408,-0.868736561607412,-0.673367675722818,0.137972699847673,-0.818978309038336,-0.755629822232353,-0.194408782412543,-0.915006318203656,-0.567899528351172,1.32708791220152,-1.13733080792305,-1.06531701523963,0.274206213664265
-0.393584474576837,0.438359886013672,0.358074792588949,0.164854947562272,-0.643560742275904,0.355683857138681,0.618593215254569,0.688369042063258,0.639320433659784,0.424703904343451,-1.49195180834605,0.0385161352207228,-0.959052352507068,0.119822654408475,1.74745825788792,-0.258608621932497,-1.7607902287312,1.21862734226712,-0.37022203838635,1.29756745924704
-1.9399648256254,-2.55992540931253,-2.17296893518701,-2.26328121296565,-0.0121432681211246,-3.00953752412225,-2.03327805131803,-3.34318708223989,-3.0319424722848,-2.88579991678585,-0.249118573020695,-0.216817480809336,0.884575171373097,1.57010302546142,-1.10161961062167,-0.779219653030374,-0.14703261243961,-0.247980295620987,0.907138706384809,1.4003951106542
-0.799319074869194,-0.780279490155356,-0.902633602606683,-1.30958151463533,-0.175434203256528,-1.53582754864972,-1.0217449256621,-1.16638936877923,-0.633023935526997,-0.776512442387118,-0.988567584905231,0.0948779389245042,-1.19482694458386,3.42547140697538,-1.18405237594589,1.89223577917452,1.0842517517163,-1.30581611073025,0.719174650801052,-0.987376432420055
