"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44"
"1",2.08753832290407,2.0099660577679,2.37768543374626,3.07491939126367,2.03134197726495,2.66664560057976,2.77194382251294,2.74477595014003,2.88031661368656,2.66281475827961,2.9930911391498,3.45869324218944,3.60226471901681,2.76445630995246,3.3163210062124,2.34390765141758,2.52387915682732,2.86903211589007,3.02221642921615,2.20369268934832,2.69944925878114,3.18869785650598,2.98512876708562,3.06743674966389,2.76878483040483,2.25170149646979,2.46132583381914,1.21182050717641,2.23416945946126,2.42007497878816,4.11000010725824,4.05114869918185,4.39734980914398,2.70891759359572,2.88727061595794,-1.65758634692778,3.68064319613417,3.95439122945305,3.67260362782931,4.29742698298191,2.78293515877322,3.25486017435853,2.93675012263935,2.81620986335185
"2",2.45643173449557,1.62831426401815,-1.41204461840558,-0.482756649727688,0.0552077325016877,-0.162418860035414,-1.22144777239614,-1.43886700606997,-1.50731484752576,-1.21042064744401,-1.09025148077641,-1.75501949722504,-1.38050548805276,-1.07873877686424,-1.16142508532158,-1.07101481608156,-1.53119710338732,-0.510679466103019,-1.71010468911135,0.237587431564588,-1.22008356581097,-0.776973984097894,0.599334620530673,-0.213055671579244,0.0274453689259977,-0.43624237995458,-0.185578601407806,-0.440146087854305,-0.313704784880321,-1.17983661294186,-0.616124480224916,-0.307342809206091,-0.0605113657709908,-0.0916757046721144,0.423583954852311,-1.40730087953864,-0.082583129180035,-0.570167453899598,-1.25983739745202,-0.321676458892204,-0.572736510524223,-0.0365383353921857,0.466072239576979,-0.748302334278095
"3",-0.52330162928813,-1.02028774887256,-1.42700831381641,-0.121295791715992,0.631364550695758,-0.732707120859941,-1.15533598079863,-0.300382137851984,-0.762283255365243,-0.55645792228991,-1.13171538468989,-1.39433550774347,-1.03517611018011,-1.05298806985038,-0.208412252675597,-0.984561300104159,-0.984425443204243,-1.26001235888075,-0.607413173308039,-0.587046124038977,-0.318722497037058,-0.980831681856591,0.0925636502259277,-0.920815369528148,-1.01557625463329,-0.458700165690064,-0.949524822097036,-1.0305792418157,-0.670278158913545,-0.224376523807169,-0.3494694512832,-0.341999573025174,-0.953417592052044,-0.0381798653547332,-0.551852264817275,-1.80074604918152,-1.02799448067246,-0.257990780623694,-0.61097382631371,-0.3835957376617,0.0493689554786878,-0.592374774462866,-0.893227214913231,-0.782549635443796
"4",1.27147988168903,1.71498960740785,1.19637633364361,0.351672979837617,-0.300099668580762,-0.106595654975161,-1.06573654950256,-1.40534043418091,-1.3377764346889,-0.770712339603018,-0.660386332595983,-0.927796864320407,-0.796987404040884,-0.745769688752062,-1.02339270943844,-1.3231570707179,-1.20842737005541,-2.22363605283211,-0.792194178014294,0.0132984150210462,-0.771346616179983,-0.0449660765594539,0.878312400541666,0.947983817801399,0.766530531842592,0.224735865952783,-0.0154745789601341,-0.336576226292941,0.178722214831817,-0.657122818816518,-0.472569358539659,0.75490731988454,-0.0603321165866688,-0.516420021445442,-0.128954982366595,1.70450339975032,-0.212297246493618,-0.379617980083385,-0.794633779285879,-0.938446405346105,-1.32678108921812,0.398370054717474,1.54093860135726,1.61694597323811
"5",0.70857600602199,-0.128818464974183,0.513686762084299,-0.123659633945697,-1.05679303244563,-0.15523144376759,-0.444863042555223,0.752286911436815,0.667075449727279,0.20373355215256,1.02531673010641,0.176884762049788,-0.47389709593566,0.471692548424658,0.292618138871429,1.39464197826889,0.896499092917013,0.395710909232897,0.551467838050506,-0.970521427986867,-0.389883963764412,0.489878967301035,-0.580499957575566,0.521600874863653,1.50097515388238,1.08349055620938,1.27379514797394,1.08227627084386,0.343475493713261,-0.69121588339805,0.697329218949594,0.00479446613532739,1.79273179968277,0.734516136676844,0.0536743108775637,-0.960403101780752,1.59511431592147,1.01780711996509,-0.303676810085621,1.0531023968313,1.47793310616828,1.61447020983708,1.05354483520447,-1.20839415538873
"6",-0.73690446386882,-1.25286587918331,-1.42396248845341,-1.04912389943632,-0.638913543048606,-0.906567288859298,-1.52788543134081,-1.84852499217151,-1.53456196105099,-0.948027777788005,-0.822123854700199,-1.0889721738995,-0.933062077503696,-1.08273675636163,-1.71002083336329,-0.835827822937975,-1.55464750407105,-1.48464997587472,-1.36661849094506,-1.4444002975244,-2.03640492211355,-1.84073717458857,-1.36536088208488,-1.64276263665282,-0.634666244705644,-1.59068278901974,-1.29411507027303,-1.52006970176442,-1.69012202559851,-2.64410749410427,-1.45460072794905,-1.78213033595825,-0.931880330847376,-0.865131896573267,-1.2170921088785,0.24341851930799,-0.954062882945387,-1.35832361975543,-2.14005656722285,-0.831360827187455,-1.21628514047076,-1.60208354322237,-1.54584747339785,-1.20734337020964
"7",-1.9682829928374,-1.63523961356884,-2.01862173481534,-1.65637760669434,-1.8898700521508,-2.18610678310953,-2.23652779814487,-2.14975559305624,-1.68995071163859,-2.27813850379434,-2.11557248618856,-1.84761056436472,-2.09244585850702,-1.54124518997974,-1.69913888162779,-2.05819799501284,-1.51559477906845,-2.49430237105255,-2.32604560936757,-3.25320639166082,-2.81527287487541,-2.7792544592667,-2.64653705285353,-2.77775479252548,-2.60763582209434,-1.89049459116168,-2.2861432259073,-2.64528616960281,-3.59474988156726,-2.4118380225145,-2.10383229030173,-2.49926411512518,-1.85037579331553,-1.81113100683611,-1.94624694744235,-0.334325762240486,-1.77925929651347,-1.62107738099276,-2.30177422556879,-1.50577170189978,-1.62985323204702,-2.29440520171982,-1.97093583338988,-1.16173099776489
"8",1.45947660366897,0.832098676946379,0.956326807485386,1.8090952322977,0.389049025234726,1.2370892609078,1.56716027037406,1.29152244809664,1.27334028143077,1.65479441969348,1.58499815477623,1.48004553587918,1.69870624725706,1.45797859438511,1.5221419408813,1.1594549851253,1.28463371846624,0.615959774015162,0.516561086535335,0.703996858519208,1.7624207832693,1.83557343534498,1.28747408331603,2.0341924083752,1.0404362443043,-0.259901264838177,1.23141306482251,1.1813926890317,1.81949371149875,-0.266207251162544,1.52237344632323,1.18538844568087,0.620758178831356,1.00488809117452,0.585577466833447,2.30855400393005,0.667366038042719,0.502945700367221,0.694285521812299,0.0811225660577071,-0.681148399391145,0.839417981970372,0.169703911153871,0.459927795159812
"9",-1.23796319197979,-1.16076182532653,-1.76384740151005,-2.01624921484538,0.0654607473064019,-0.321774861640872,-0.143719959465868,0.0889661222800412,-0.667812369448294,-0.0435543602369458,-0.731790703209295,-0.896362698422157,-0.994339201246437,-0.651535142552445,-0.574684929741376,-0.292383643215618,-0.616845941661017,0.812376384362924,1.35949887265972,1.2371853318494,1.25232433759918,1.78122057159728,1.19549532977088,0.991743873222366,0.990439790280036,1.69936469256728,1.28572222341515,1.38380593751141,1.58800785014115,1.64776600403333,1.10585794189668,1.78144414729762,0.698042879776926,2.70664375133097,2.16414542170383,-0.00537941610218068,-0.525181069942175,-0.239828751031355,-0.360602904293503,-0.337374868255776,0.280069853677214,-0.537670395605753,-0.465677808195931,0.0749878535349173
"10",-0.818924272661837,-1.54109006124402,-1.69703831707713,-1.35456703862036,4.82305789382488,2.26521520788223,-1.97007404383092,-1.06417558033556,-1.42171785275421,-1.10134955627973,-1.68477414429439,-2.13384732470063,-0.543769554862487,-1.41075454831487,-1.6061546911947,-1.95181260175057,-1.71076457567058,-1.86076604041836,-1.51191072445153,-1.1204474308756,-1.09939220539702,-1.58243472320263,-1.0153455817434,-1.87042596380853,-2.20072234537334,-1.5508649971329,-1.03123797724751,0.449541472195531,0.626670447417763,-0.950593417310678,-0.508273828619139,-0.355008921051734,-1.48417442682949,0.0159147075767385,-1.31093543937552,-0.471605724526879,-1.73511143075254,-0.964470372242082,-1.31522008873718,-1.1417514857944,0.177044806544705,-0.286470191752138,-1.93808450352647,-0.822313558799692
