"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
-1.51522841167139,-1.87631159155068,-2.25227207740322,-0.14632393234971,-1.84392365903186,-1.85516054931524,-1.62349713591443,-1.49985374981515,-1.6462666680558,-1.5183149749299,-1.86152010440762,-1.57653036411635,-1.94326193075466,-1.59085727885327,-2.35458772696986,-1.53856501183118,-1.51567167180213,-2.09680441359409,0.577274565749644,0.420730235236038,0.272995704436882,1.82751585042397,0.00036106473890433,-1.07022494945787,-1.66406860537807,0.188935987812183,1.65343837392516,-0.52909350475016,-1.25638293830112,2.61874724696985,0.627913408284926,-0.421773000632119,-0.405530005844541,0.976809303964215,-1.97867431997431,0.274980245919453,1.42659831041145,-0.325176312465096,1.79018514325113,1.67992276679305
-1.08001175888768,-0.868033489009151,-1.13164497100905,-1.09172762113308,0.338609083963507,-0.768249157974148,-1.04854703540171,-0.678022586626804,-0.89006214402386,-1.26662916492871,-1.2062949628693,-1.04132329275968,-1.05848305939883,-1.49559364125823,-0.355340314474184,-0.908643850062004,-0.309942775572041,-0.863103523782676,-0.796372362521976,-1.04429459043306,0.439635303441183,0.501862765019662,0.200498450314985,-1.31581923512234,-0.52305377304521,-0.746618709783187,-0.987196684807004,0.907724604515318,-1.32520989494754,-0.366098421887819,-0.654471945295876,-0.473760616602266,-1.36113732440756,-0.571715166582404,0.0972557138262287,-0.670331759195751,-0.604759168788957,-0.936356071304586,-0.274840176314218,0.904658139431524
-1.06477980624103,-1.12796774796918,-0.995760879493557,-0.507060373818747,-0.701577487477378,-1.15697620757744,-0.534231763907065,-0.816666670239557,-0.962821553776241,-0.620301495730435,-0.801229057456413,0.0058991298717467,-0.485735244195415,-0.176446371792083,-0.632648379611672,0.182754139762435,-0.974257370604303,-0.924879184928691,-1.26141001582647,-0.604333176299328,0.330991118838681,0.14199492735154,0.687744525530645,0.607966421580815,0.309157507787398,-0.296598633634477,-0.195036895828623,0.31727006027959,-0.770906502162047,-0.937089755596288,0.675837305112252,-0.450274310785374,1.01666834742677,0.757591244389728,0.754737828321387,-0.180591854679066,0.0652166431183144,0.0573719378564595,-1.45148647454929,0.247758453658097
-0.0802234429663957,1.18832528954669,0.670839014801752,1.337323490242,-0.97994487492542,1.50102038234516,0.959343795637694,2.21922473280863,1.59722767900485,0.995584650604793,-1.30516418957705,0.0233685032825709,0.44533618995531,-1.34015861364838,-0.12573021544374,-1.02224877554411,0.323687710743276,0.361407158008213,0.539120549437457,-0.547813840689383,-4.83671798091456,1.80639605217808,-0.211961319333177,0.684456968701721,-0.973950204784503,-0.527693280502812,-0.772723060212233,1.42339424720115,-0.892256895836903,0.213674506258984,1.82496694210648,-0.315960196085298,-1.71830956467486,-0.99518620771564,-0.576840950288762,0.339481664913817,-1.35816583566335,-0.206377012858367,1.83128654223036,1.09717055744715
0.174459594811595,-0.259438287604085,-0.641982873850245,-0.579880902064266,0.745303896049472,-0.471756804091496,-0.287163219978164,-0.581905183791233,-0.0852466042774185,-0.461347554036833,-0.558321616982981,-0.663021757790233,-0.0543456667048341,-0.155585329233603,-0.0697317771816549,-0.446125177434796,-0.271982114965929,-0.0289960285732682,0.117501079322758,-0.405025441773883,1.42741046149756,1.73389645110598,0.752930488353121,-0.914698551898337,-0.633989015450645,-0.240444248245102,0.532070359585209,-0.897969406660251,-1.27905293513467,-0.421134178727329,0.455553452616353,-0.320485601832188,-0.322737080755469,2.14768826946631,1.10519320851385,-0.165081006412444,-0.609375646666041,-0.83954958727626,-0.665310774460293,1.16729658538821
0.161508968957692,0.597828640894198,0.168336906303398,0.280480153873536,-1.08626885553991,0.140328310098844,0.679929991025323,0.941718117864008,0.847422924548768,1.16953479658729,-0.307658912242214,-0.0463330872930268,1.02619264529581,-0.180195793904161,1.27566766352636,0.280204990986881,0.845177975367188,0.691125557429987,0.668613937574966,0.231649612982423,0.0406176989646043,-0.372443830682258,-0.567824551328176,-1.07964854662387,0.254836704571825,-0.882787617656834,-1.00262860845183,0.5676043581059,-0.143004549663662,-0.279879842005452,-0.0114999159005002,-0.218374090489388,-0.951550005048486,-2.26175707487665,-0.812909267922409,0.752309813795232,-0.162907998643753,-0.0510976249196405,1.00091509349044,0.125161987916328
-1.31291348250142,-1.20276141529626,-1.41701480313099,-1.58526166727601,0.732044491670529,-1.57942069488924,-1.34970447632955,-1.29080160139658,-1.161266781901,-0.855249794614622,-1.37091534314793,-1.18803194819124,-1.17946771862988,-1.13910561700824,-1.02279077762005,-0.926996764705725,-0.850841224467471,-1.68995010615329,-1.55899855043243,-1.54194885884708,0.520726580984941,-0.254377695149518,-0.235243466437299,-0.536110375415649,0.489070654671605,0.376016257835986,-0.54670161222891,-0.561568702418422,2.34345958114263,-0.0141943299431156,0.801590084881183,-0.368716021996938,-0.400683269623952,1.88375450781755,0.00532471633624849,0.0555693075717442,0.180679043355515,1.04277388608984,1.6847141720529,-0.0733826028289918
-2.02582968073947,-1.30026613773347,-1.36297401127859,-1.31839645152844,1.77985785564607,-0.662674885804897,-0.546482406043295,-0.418535879504795,-1.29161364358149,-0.718676595865569,-1.25114062145867,-0.72518150433825,-0.653205397835781,-0.83653018179952,-1.22883759418711,-1.389323518596,-0.640676927618606,-1.21548940452926,-1.4530499961667,-1.35948729365515,0.0561964135408679,-0.00398124759317966,0.681077058475899,-0.951343749805066,0.558248079900553,0.602860988931028,-0.0485657543601353,-1.01608093647404,-0.494859825715459,0.92653702919858,0.140353000995739,-0.122319896502158,1.03166066407766,2.4317976166177,0.941808509677795,-0.0086419565913359,0.677864881388045,-0.278406780602162,-0.313960105766842,0.0685500583907476
0.395798709770607,-0.187610428713259,0.197073034583567,0.530364155017583,-0.917438061150473,-0.102873295696979,0.0139050848540909,0.124621199708088,0.0902181092001463,0.667980192405547,-0.0634812527851498,1.39730888628082,0.0688494375941858,0.815456413074276,0.423437958194991,0.495318478131546,-0.135754625177697,0.221378079929387,0.0448837201958063,0.460501194734995,1.24120623448135,-1.16558883128535,-0.0194915208700537,-0.970018867293044,0.43638012356861,1.55493705153856,0.919859666660269,-0.241264357513189,-0.0497174313224622,-1.09922518518278,0.66100343556211,2.50512761451548,2.02444303840552,0.706110451153923,1.26494976935703,0.230147179417104,0.378235285841327,0.660873991590628,0.203289046843042,-0.415655886322449
-0.514879217063487,-1.51615185792273,-1.19133525865547,-0.235292660248362,0.643811482181651,-1.48775102726863,-0.980775747731302,-1.04989666044738,-1.39297300558736,-1.09280714185664,-0.893451574646178,0.0988639011504934,-1.04095935647849,-0.434097090496449,-1.33413706512878,-0.937703636869852,-1.8165106657119,-1.75316173730251,-1.59273910970264,-0.884258555270503,0.810039583363376,-0.564920548501108,-0.795166282239368,0.139845707174574,-0.625735336554325,-0.233251521377933,-0.676302729641216,-1.08727552999659,-0.613765830643437,0.201726532617069,-0.664465975760486,-0.242251714515914,0.474816056352464,0.0694356715391357,0.0812691567394504,-0.42593019973648,-0.948939037182281,-0.935758997863667,-0.758421050613707,-0.621269176990589
0.847033490663394,0.902565457718964,0.544008584944094,1.60552016431193,-1.31512743992851,0.691261415680154,0.692916005950085,0.568824987609639,0.465285455938528,0.745756622804831,0.412601441258037,0.499103846844487,0.841595676627615,0.458392305739366,0.533884530141651,0.796630895123628,0.546329564459633,0.801874743927299,0.267219614078732,0.555077534943787,0.95053517979538,-0.684434397074763,-0.206007838122958,-0.576753969989562,1.86950186069224,-0.735672620875689,-0.525320623634574,-0.468753166613185,-0.446385416118603,-0.604962091959221,1.03285847412513,6.99224909601111,-0.722852651131636,-1.56320768886635,1.38161893308313,-2.56049981183414,-1.40731366639573,-2.01290146344567,1.62153055841254,0.338125618412771
0.35322864765717,0.88832957722496,0.349280469950411,0.710930387502605,1.48517444436766,0.833912586109194,0.477440636898201,0.186457544110786,0.937721473670669,0.847273063752946,0.99752573577501,0.0329112447052236,0.825268149716626,0.764722045120212,0.95498138030084,0.409059230966807,0.652516243696265,0.842099274621963,1.01524301586333,0.8471138324734,0.27804203536817,2.59586479566566,-0.503754781877011,-0.106436885865959,-0.662679076143142,-0.648775717607349,0.582416165438851,-0.674878089316012,-1.1570906305618,1.26967712313152,-1.31991126691674,-0.179826541875913,0.00344410957525809,-0.341789112895595,-2.11246516691298,1.57613399105196,-0.707898348026407,-0.762281690572255,-0.301338416316528,0.42726233997382
0.289269571359721,0.199588429624177,-0.147520274950058,0.579389133245697,-0.198462141799544,0.776893880884102,0.341368815989873,0.555157985037539,0.392447489276459,0.324255542566824,0.200243922085471,0.103019611124874,0.151109965647086,0.0929701116129465,0.317066408418035,0.0980137923157453,0.63355108551975,0.728478148118237,0.929417267183205,0.13255934350217,-0.457476402216595,-1.33654973129099,-0.558013656991952,-0.625941657860062,2.29228803562845,1.2158054564471,-0.220818225852548,0.922496137365034,-0.0550749065253379,-1.06498156149577,0.320912806585572,0.302981684838828,0.121127299480302,-0.846465729599807,-0.371226715833621,-0.958981930425784,-0.0745453326112317,2.19420987025298,-1.82015255608169,-0.916603245745081
-0.714022660850993,0.00791174914506214,-0.433541184504648,0.868083437488435,0.521694265063659,0.671681963692046,-0.0208245663861349,0.383653698819605,-0.127468324670689,0.462540929300706,-0.541166732236773,-0.542835986785117,-0.125283865157744,-0.225652654953074,-0.295348803524043,-0.0399264290100565,0.792178702933427,-0.358609046325452,0.3901439871697,-0.943665364450905,0.313973586729549,1.69970240308803,-0.167494442898838,-1.23109528900655,0.413421594853495,-0.364947794524534,-0.26511663510463,-0.211087832667312,-0.370235057767158,-0.437423581836086,1.72327100955681,-0.464935218823714,-0.36610653563569,-0.566699152066178,-1.74239983120717,-0.540060530087411,0.180124056944063,-0.974751922885672,0.183758313490146,-0.215887777954954
0.53731155340786,0.617495972261708,-0.336739483197017,0.440910639729768,-0.882221589043219,0.188509238846242,0.579980572850654,0.157923963964518,0.159908562347411,0.135897392929681,-0.287076745729262,0.00421705678687817,0.179360666328659,-0.477654830189113,0.551761865693316,-0.0879280468144001,1.59664126525217,0.306754602902298,-0.23426423955214,-0.93143606462309,-1.1101925360023,-0.872495123114621,1.20351089352643,-0.0549643998999233,0.276277511341129,-0.606853438475959,-0.607833171167653,0.992649089593264,1.64471592281764,-1.40852246292283,-0.560353089255727,-0.161219090511386,-0.726102285566882,-0.582488445048516,0.0564053919967178,0.25068599640297,-0.796456520635689,0.492920529384532,-0.0958168057336506,-0.0391818225035224
-1.5277568030084,-0.662124698131502,-0.545308112167848,-0.63335773068301,-0.112830420864501,-0.90225908343855,-0.410087466788491,-0.93978033380127,-0.846688255621842,-0.645722245913354,-0.328518217442503,-0.09125983017744,-0.412867729598398,-0.219647721101698,-0.65776196665257,-0.515029487387889,-1.46332783523495,-0.664951243743411,-0.615484586946339,-0.0894158306031129,0.528568286104307,0.419722329103491,-1.37089801334756,-0.261726677764973,-1.12572922058782,-0.586410759425562,-1.25182559767955,0.52576710034352,-0.554752232281752,0.405285905510914,-0.198364560887297,-0.397707832394525,0.105772949995207,-1.86172719702626,0.905157443578755,0.630722504280313,-0.837298475187585,0.0654196087135129,0.274893383982684,-0.678520567613038
-0.36451331298849,0.551247854666202,1.18966446715146,0.770019825049415,-0.60095568314986,0.528029710868381,0.493992095646149,0.118990185013916,-0.0315555750698016,0.524406823732125,0.62177648450434,0.698445998314004,0.191774437633031,0.950762707131908,0.311226665903764,0.554089478774333,0.346556353636313,0.374986338861117,0.323948527854556,0.872416542049804,-0.980580801510718,-0.436300117895903,-0.725124135922363,-0.0856848964689651,1.04521342947788,-0.255282442147732,0.533477731355287,-0.667507506137139,-0.15728355556586,-0.674997824871513,-0.82089182885151,-0.273946686186499,0.269718393025067,0.884595154235341,-0.862570443479856,1.60587486125854,0.458058729133998,-0.232388169324432,2.07501355786897,-0.918692459798036
