"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87"
"1",-2.03787017072466,-1.56387545283501,-1.81142249177873,-1.73761523980857,-1.78547456881145,0.989563422118407,1.01133851230885,1.17191700140887,0.54557385472064,0.971036378068503,1.22609536309281,1.0359864039135,-1.25141267169012,-0.914730883395957,-1.16795467297934,-0.70069525984653,-1.92322643027985,-1.39887768915325,-1.23876605343275,-0.672696159810544,-1.16348530896924,-0.902270505757252,-1.23959996668223,-0.832763800813896,-1.24732587868968,-0.460500890240706,-1.14769687627868,-1.81525661379722,0.80509590783669,0.452577600303983,1.09197133294497,1.11221827555646,0.849265658821041,2.55743375274186,0.0374968366342713,-0.353449951419708,0.370251952093623,-0.149329409944673,-0.311922104380316,0.118994887387326,0.524074271988658,0.116856971450861,0.0179601133298973,0.67602468858158,0.522246926252363,1.22558000906671,1.11973402975245,-0.11277501096412,0.82183795716969,0.288614701439322,0.662687991051746,0.929055488978427,1.05176747780554,0.616512598494541,0.0789169441270997,-0.0662346049948936,-0.254210605127993,0.0865068574170239,0.18458423432209,0.175697227351764,0.108522981992188,0.322730839393585,0.195890493034725,-0.176867982312398,0.138340328980721,0.235946152441697,-0.127371792296328,-0.0881791233713648,-0.220528253988405,-0.0494672987529779,-0.241015241375816,-0.324534994238368,-0.923212055633994,0.401402115612976,0.103211126962495,0.161822276622256,0.113978568024669,0.261739949299447,-0.00944945602198141,0.36199449267561,0.158785192483074,-0.126323927363724,-0.140336299058481,0.503585293690071,-0.0594941146549003,0.00658088297563686,-0.170738994594106
"2",0.768319676219327,0.537496841406916,1.27437221404184,0.807088963467789,0.098231398707521,0.435549643258279,0.765897907768901,0.719363018148544,0.310971553178606,0.834728174073805,0.622756672357664,0.207621830807273,0.634342737580025,0.546391985504086,0.609385876623008,0.219021813597851,-0.0905560885542231,0.736457189518797,1.15398630773934,0.980604270760903,1.07326385361958,0.902764315965214,0.646246570638341,0.184571440134157,0.708787837451776,1.59667511761334,-0.227598111727562,0.631121614400538,1.90475918797559,-0.00473114499817078,0.730591022068978,0.393832032929158,-0.313481975446602,0.131923172386572,0.256900946992958,0.359645097596987,0.0379535560825904,-0.332784014496283,-0.35944820681693,-0.163802553309833,-0.0236989407621491,-0.501412088565018,0.0872969150118907,0.215256178374074,0.541823851292766,0.599925386655991,0.278853641991404,0.677195380001273,0.442811608674923,0.394890456919636,0.241718179013464,0.34188520548945,0.341287866792647,0.483981309312738,0.527719118879377,0.122203273261188,0.31216494601871,0.213921554474316,0.524546728875185,0.326293972936992,0.616354042891449,0.596481305556813,0.332272723156505,0.576046443161966,0.596685308853469,0.563353119606949,1.40936674716027,0.817916457663272,0.883267750811621,1.16706321986671,1.24985517452939,1.78514912936762,0.688927271236557,0.38781231269218,-0.143656937481882,0.05400111052576,-0.495362801922675,-0.135798346890707,-0.000275546413342686,0.303995586882249,-0.0923523749864629,0.198310232264309,-0.184975373253613,-0.13471647107243,-0.206028738569702,-0.180809805598224,-0.402778346044775
"3",-0.012484680575974,0.598516072129506,-0.453921225762597,0.182804153944082,-0.278338986910362,0.212734538295929,-0.677086442663608,-0.302621864570568,-0.434466849535694,-0.352584838472894,-0.639169004971078,0.145365884698132,0.656755201890058,0.9501484068382,0.17031542086742,-0.12182279520677,0.0852777187205974,-0.071981329217797,-0.281788331423616,0.464285785440984,0.555315287876539,0.956536043532029,-0.174390725109664,-0.508680732266738,0.773469234793602,-0.281557171296002,1.89088601552825,2.93996024230826,0.795446930852096,-0.682054460710914,-0.570012691488958,-0.378206363051192,-0.152535517238297,-0.106976072079525,0.899998548971772,-0.473216793915192,-0.463320387108849,-0.304955889722458,-0.526450846668482,-0.254594161543408,-0.563451669466242,0.0543770276706255,0.0355411083605596,-0.325552413344122,-0.157874721283092,-0.129850795037972,-0.0863360251750879,-0.181552804899769,-0.14945784185245,-1.90192762318446,-1.31116179987637,0.0603962369952182,0.572936054214062,-0.365553925391048,1.94564902227862,1.55566707083826,0.794208151438839,0.667505183517095,-0.0272635320369537,0.252097437218074,-0.182068140276113,-0.00416807584010177,-0.174033024111391,0.28366189535753,-0.00177772689615074,0.340610977680798,0.00822558673377424,-0.0850942547648951,-0.269930438039167,-0.261148640415411,-0.0105261968801482,-0.150234391024521,0.0163996396160195,0.255827452115526,0.222451016697213,0.151737898937999,0.235364781783503,0.0948604738474105,0.016926338831768,-0.252762633110761,-0.0486312791491024,0.152453830316554,0.244473684848508,0.444364841629335,0.0853453443529444,0.200362907435725,0.659943113414622
"4",0.340030423206587,0.603533716736573,1.35853135125731,0.102273795744371,0.535357246735364,1.42739125466309,1.3032608851641,1.07034842042987,0.834653593967652,1.16622036533919,1.31412863698775,0.704656618725737,-0.134875789285041,-0.273022829896421,-1.18747459501279,0.374707079729508,-0.278561321072674,0.966641700091146,1.03714242242254,-0.0961576183664648,0.0351561363318907,0.446524019915116,0.785803027208078,-0.356102436980474,0.996533589237288,0.478123382247902,-0.767580027552224,0.17380084569231,1.13067077761716,0.0691209142477218,0.693773860661224,-0.220009713849166,-0.851300929493481,-0.295233126717359,-0.436818086771737,-0.33566083377266,0.0771109063238856,-0.48630030471776,-0.389531850121082,-0.596365202506441,-0.176358187617625,-1.15972520762773,-0.971968598778938,-0.0120954790656435,-0.578635503474556,-0.199804534317735,-0.213437351421257,0.0980830414827543,-0.509888052386346,0.786713959826293,-0.41767756164208,-1.16013687262707,-1.06473219057458,-0.15310374677489,-0.277358443597438,-0.192017593071797,-0.771267768319633,-0.336347606659124,-0.233259942152444,-0.636529533150275,-0.48184762737372,-0.505183136246176,-0.573895325780665,-0.500816673201644,-0.416827024147684,-0.384177449069725,-0.435014833014067,-0.536626794873357,-0.394373280837025,-0.610817077805302,-0.449492584342188,-0.854430596148025,-0.359165723823876,-0.32379156459423,-0.902674074474342,-0.216416894305252,-0.388967860981165,-0.317374731785642,-0.144116011245494,-0.27128822728598,-0.291501087807769,0.189081775918281,-0.296615591589024,-0.0671082337178158,-0.236516692164376,-0.180411567198471,-0.688991908101896
"5",0.927117453752204,1.49519658778587,1.64912523952043,0.500418336276387,1.58009148034817,0.585264319532164,0.782938048762844,0.827161858654965,0.73637293632539,1.17770501286502,0.79620724689484,-0.063898726617268,-0.376144071603826,1.37235025123294,0.985812610959204,0.607584979012324,-0.517192552899463,1.51406102303853,0.956788952903004,0.664987359872387,-0.179985035537513,0.39090713483299,1.15977034426407,-0.0671330286312605,1.14081514651499,0.861888169387384,-0.227480783482428,1.0679622119846,0.886649993430339,0.22447412556538,-0.758939030820364,0.520185210804528,0.29953593070163,-0.0709840280812874,-0.24615102033528,0.203668506579455,0.115591429265779,-0.371911701918057,-0.20553148611161,-0.167909738402078,0.228790063513638,-0.243397322401912,0.698479445776318,1.03496592945245,0.0230162568984664,0.071191334775824,0.456396928840087,0.359546699825857,1.15351525131324,1.27530794651919,-1.31840265414067,0.588024344257445,-0.109855977812921,1.17220440433312,-0.0140603998762442,-0.059875021494213,0.179962471238743,-0.164893340027371,-0.655793022806111,-0.180674536097511,-0.392964473358253,-0.619052636629324,-0.11364463377045,-0.174950667489918,-0.168158939671931,-0.474119367029754,-0.247467958544137,-0.41194937352428,-0.304288688866834,0.369009480760498,-0.477640477805621,-0.0712067152087584,-1.62810774218496,-0.267851516616229,0.587089375657357,0.0616252334229151,0.210710756322734,0.44830804170887,0.153347203085704,-0.0383960362458679,0.000162947862240319,0.245191304443314,-0.296101794790224,-0.318860375738126,-0.0171358375897697,0.493981736994618,-2.10770209211188
"6",-0.235496994415603,-0.186237450110698,-0.143369245064647,-0.270609320637546,-0.405057087270762,-0.546875133435487,-0.24100302600303,-0.514122501510148,-0.343863023750542,0.039503448968383,0.585873060192349,-0.607135378383339,-0.948824445833866,-0.613653803617323,-0.383744733806417,-0.764761119699561,-0.782911571701511,-0.0629031217840728,-0.154869197931231,-0.566282213040309,-0.588068006467212,-0.432988047366464,-0.0548443075780564,-0.82436903058822,0.0989670975451156,-0.358882235124143,-0.020476427350298,-0.411542779958047,-1.6406252693415,0.189706346200356,0.00103181811952188,0.0500616708753394,-0.645706371539437,0.215256767228036,0.0564048493813041,0.665574683998955,0.552556575587383,-0.139093734531362,-0.317603535468716,0.16612610397056,0.685872781329303,0.113978752413646,0.497882481938374,0.420598909664018,0.39917084365796,1.03563214001281,0.965169767540292,0.998869360256047,1.58790527568357,-0.550765869489199,0.104053428990978,0.971184122115356,-0.407801528057413,0.723022130403525,0.432607557623169,0.211486355001281,-0.00365894160962142,0.0898274999718419,0.00734157123505699,0.267362664575219,0.168159103550983,0.248287803166787,0.454584084385081,0.452326636011144,0.316274196452064,0.309058220021636,0.0518009675147935,-0.3486572129247,-0.157777509726001,-0.0478026519219311,-0.0326639967096824,0.240118107084691,-0.561344395980304,0.445090682306135,0.514479405671441,0.395506477253989,0.18797758388825,0.645706284670728,0.257707667444188,0.206947327919326,0.224485951328265,-0.0911189564091574,-0.0474037284039019,0.528060866988702,0.481561999782251,0.238539133639476,0.93308105435041
"7",-1.28978894728739,-1.1636014879052,-0.776112315518741,-1.69994662891227,-0.805530409780152,-1.5808925682436,-0.80274274581,-1.07962574373075,-1.36546454269527,-1.23594167028644,-1.18711744005113,-1.00747966773413,-1.09965953233356,-0.943542061343863,0.00615852062433813,-1.20725592901774,-1.06579790200828,-1.01250508314136,-1.07157181430941,-1.4169229215704,-0.803073062360112,-0.476216495805585,-1.25996535558568,-1.60447074210635,-0.96481351908364,-0.588115502031784,-1.3327395181624,-1.27907701880011,0.79390406762672,-1.33793583215955,-2.13339543707167,-0.934979512176313,0.320913033137672,0.0182270497853056,0.48527126251027,0.207149005619874,0.317864158663008,-0.19904949529999,-0.190728331134354,-0.0442302258372648,0.297803261739552,0.296118142591341,0.473986617816515,0.019786392535984,0.491965659157705,0.461582368719335,0.544110891905293,0.608561096764106,1.48429382445637,0.824668638090518,-0.911303769525562,1.33223128586244,-0.849481331232172,0.253070805897827,0.160173031471857,-0.0835299368120135,0.0745338208445182,-0.192415983432267,-0.346111622612753,0.0158506058285329,-0.100442237125826,0.0950783656032649,-0.11352116177244,-0.378725987387546,-0.113383214564185,0.0735145430481012,-0.0726349366152974,-0.404074098641837,-0.168425560928713,-0.37250138684612,-0.330753718351831,-0.0701276374332865,-0.629790594508282,0.140986282114875,0.203002999356954,0.0106466206798916,0.151869240942212,0.566411518935738,0.221816757922671,0.336538915400743,0.0813369520587153,0.107541795290392,0.383052507528981,0.216641609506049,0.726427028017124,0.28972057660378,0.160707360685027
"8",-1.07860496925225,0.584428069963508,-0.387276759652667,0.15827760758744,-0.77880609263029,0.225640200304382,1.5093205358636,-0.265455216952999,-1.03739624987452,-0.171049645020037,0.203340548158873,-0.0404493378798555,0.697887961411856,0.601863366193882,-0.414419657656575,-0.0756555643128526,-0.0823060011505909,-0.139328847664866,0.0666205846747991,0.198936817550699,0.38262333795425,0.803802962866219,0.252975112249665,-0.396034963002725,0.607580541330218,0.123473229354999,1.2597240539277,-0.259977893683969,-0.100326013765005,-0.498485301168355,0.492888131018838,-1.02310492128877,-0.564117883743073,-0.133451552912788,-0.317632438221203,-0.689604263251539,-0.20875509626283,-0.344455372447011,-0.436841406208834,-0.57593829492112,-0.352793405218604,-0.643929948944079,-0.904686818364457,-0.66262261576238,-0.323447614257598,0.0873544479538191,-0.416132195536042,-0.296775561229331,-0.128128607150557,0.137105894772072,-0.138417817962207,-0.0350578587928177,-1.09583734007717,-0.468033853787208,-0.632654801502806,-0.530227081899822,-1.11613154575009,-0.531756148082799,-0.60418380009849,-0.348391422432857,-0.367510453275561,-0.249734617346082,-0.39025013148353,-0.401228267258158,-0.612934839476073,-0.60211473294843,-0.611910672002145,-0.633113510941379,-0.424048082968661,-0.862136857518806,-0.696776235198836,-1.0652705764852,0.248639904736817,-0.227707855553875,-0.366036235590716,-0.546764438848619,-0.61988887158986,-0.766850172155213,-0.588925089554039,-0.87722910238345,-0.543493940671534,-1.20310779445072,-0.924458266584303,-0.455511707215346,-1.1974100382651,-0.987976573128491,-1.08492549086219
"9",-0.956441735901903,-0.687946046353223,-1.41996130345734,-1.35626878083867,-1.31074048447494,-1.29830255547371,-1.57871304076328,-1.30042042457709,-1.38383198267365,-1.08007912072796,-1.18353568518189,-0.972308091511564,-0.647219135264583,-0.549405579373334,-0.315275918359586,-1.24663402478923,-1.24341922822055,-1.22871373971176,-1.61233720289875,-0.767824906398291,-0.735836965233758,-0.773583598152224,-1.23383753643367,-1.12372672806066,-0.922322007309735,-1.0194209356501,-0.146572292257887,-1.52971364351654,-1.78047525755041,-0.387199388709417,0.272916874051198,0.893669861486048,1.01665198880073,0.643555724092268,0.591345452254093,0.445899578326748,0.483360337364579,-0.0645286792809304,-0.106896952660717,0.642808034016088,0.35370360509544,1.0470781203723,1.09392699622567,0.703024590364607,1.55232995991455,1.33982586352367,0.824890315738399,1.1477704605829,1.43127544105452,-1.46701739220092,-0.261901824058765,1.73390630288686,0.609106218482399,1.04660403319338,-0.040975250787363,0.0965023500042439,0.227278009085743,0.281044182478873,0.069219989309984,0.212814013481369,0.124494471139927,0.386175998605074,-0.0371590226603939,0.0871238757780693,0.296188301220576,0.266365500329715,0.224292386218878,0.148799999708406,-0.292431471762902,-0.218381548254068,-0.0205852003727593,0.670141484680059,-0.63867082574764,-0.262594038332705,-0.443678727830233,-0.45247467408118,-0.485355280787332,-0.504370224030716,-0.748077936143487,-0.714060700788394,-0.598724287909761,-0.382970092901943,-0.458910730081682,-0.558611897517053,-0.61428748528591,-0.739354778443625,-0.209986145281757
"10",-3.01454700456615,-2.37899892927589,-3.00692761202341,-2.42618960829658,-2.42991848836406,-2.50977534205799,-2.75903527109038,-2.89578292001212,-2.85279693416262,-2.77682300029916,-2.75150893910652,-2.88868519465034,-2.25423573528621,-1.64622999171091,-1.63357350060039,-2.82982586143333,-2.91494804795498,-2.8586251513187,-3.01805695220598,-2.17313280927086,-2.35011010336761,-1.4912371987491,-2.94457822457608,-3.2071738845653,-3.10598043678171,-3.46108732900492,-1.14418236202669,-1.27567818189014,1.96964106794813,1.61342605415776,-1.2939525105814,-0.23036631854973,0.0111825711754753,0.303254818381347,0.103348271534308,-1.44297083905188,-0.300494105040599,-0.527147545414883,-0.435764495602939,-0.790526039493733,-1.41780103720709,-0.64443196389243,-0.109393587837156,-1.39731714814851,-1.09768637837009,-0.619361584159039,-1.04800024298314,-1.64093993309155,-0.75160706776122,-2.34582425402111,0.297139925405618,-0.490671016388556,0.398576864253806,-1.5035471423829,0.0183017864993276,-0.127888373642352,3.11514074136931,2.79528274922556,1.58935281988476,0.705538886395123,1.77651055578345,1.30061396653105,3.056964580954,1.80695990913942,1.97090793203257,1.39830669216354,1.84888366679097,3.35474567173845,3.75046919109769,3.5456759743343,3.64177342701505,0.134984212464642,-2.00146539126591,1.19783522536356,0.731070069177383,0.328029489251665,0.472193031106046,0.271441119153937,-0.00181096917942009,-0.158762009880658,0.0147887186448142,0.72103980829189,0.935659679091943,4.52256771477894,1.20532153703684,4.81898740874094,2.71875805117839
