"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79"
"1",-0.587310830975341,-0.88771824620122,-0.427885424290659,-0.223780791918831,-0.626957697489259,4.42047406397482,0.174309969687159,1.16786815060446,2.64613870739215,2.53985437726058,2.78078888671178,3.40001875367962,1.26720101554672,0.667969107408923,1.06256429828683,5.54310466641022,4.66695133828793,4.40178824593801,4.74567212989519,4.08040708139887,5.09690592704826,4.27029408126309,0.844505532792719,0.828297545022267,0.14386061498571,0.17718132684611,0.511768639956472,0.536864522976421,-0.169730450385957,0.570660669906045,0.0589475055594733,0.168311411002295,0.251601540664326,0.52942509895246,0.134888308406639,0.2180336093168,-0.0437236781793119,0.173979017402418,0.500408480095697,0.33215590295371,0.944447234578426,-0.0334731952660475,2.04567040694078,0.61627252804556,0.817242591807333,0.3601646100749,1.27806042852495,0.869478440725035,1.51648485188959,0.644734380168782,0.958523329866445,1.10401184789691,1.67312271972397,-0.202488354102854,1.27370594505883,2.09805812039713,2.60782682973188,1.68678584559542,0.781522056082942,0.567534564767833,0.719549630850639,1.26352055296109,0.935168426203883,0.812666501777721,1.17832287604218,0.773646001789465,0.62452523669168,0.96943540950906,0.830194235945728,0.386628765316045,1.35766714527309,0.469752512582027,0.542617962294271,0.581416472917955,0.61787084836948,-1.33718294119892,-1.92640559367322,-0.0517195353139028,-0.078623445362976
"2",0.363831686483086,-0.381170098388868,0.733762642366535,0.136897899090732,0.0275029830156647,-0.00901182505461175,-0.270283573905992,0.0829960279868866,0.241560935970449,-0.142167206421986,0.0959149471591482,-0.463163429628048,0.522325149463864,-0.134206373645538,-0.0373201902739426,-0.373938051046904,-0.264908078302583,-0.290716210119386,-0.630004902746725,-0.460621468812963,-0.604684010797129,-0.28763198085198,-0.534951875631148,0.483075626121377,0.177306680534692,-0.521967842486784,-0.205337612774757,-0.650886159480592,-0.96243189572891,-0.573788079542946,-0.189809445819172,-0.319248375838298,-0.408888847443453,-0.27729802952588,-0.266356661852617,-0.525345367973122,-1.00980623306494,-0.718093298646986,-0.36088412873836,-1.04658282094793,-1.37309043555969,-0.843835131829649,-1.97278127749321,0.282152898818708,0.131522065853142,-1.07334318339367,0.34073021372822,0.169620252096399,0.715701616326793,2.68906866298404,0.564754292236933,0.647954086039889,-0.407583252487505,-0.425964390582155,3.61800591180851,5.50301325332826,4.53280235108311,4.87584983915702,5.50507978719217,4.80724075322281,5.5039406378693,5.73643555616715,3.8769135650857,5.13687465984434,4.84709788502612,6.61369626917056,6.36881334694893,0.645629535941515,0.430356028177688,0.222949928800865,1.21974647654506,0.167515345789391,1.40719939341404,2.14697926924748,-0.589450842343744,-0.019241701273111,0.396112878920546,0.570679078295488,0.386424264228547
"3",0.327850654061272,0.871378404470811,0.577941313262962,0.476156250974952,0.982304056425966,0.429250195567779,0.744709029912031,1.07803561436051,0.672327557123165,0.59209246290356,0.7244657768818,0.564085626672413,0.714097106594767,0.2135025954542,0.895766571084742,0.217793867685813,0.207858740546193,0.774444342077174,0.374563417045301,0.414695942708222,0.0915978906690419,0.25407308154053,0.440732313357985,0.146530204691451,0.709844512900871,-0.00789795637851141,0.608642145735347,0.797149708564598,0.67557646559768,0.823120939883539,0.207945650118011,0.595580028269945,1.12085822174032,1.01859951921695,1.03632408413543,1.20078204348037,0.987149989134761,0.869665347752484,0.631358730344102,0.186076795687951,0.277289451893394,0.424475082863474,0.323144149670992,0.795350398616366,0.22040661358267,-0.1083402776172,0.559771965729107,0.483274281769062,0.250110642988119,0.760954003899859,0.244545536897368,1.11074097313944,0.701085075147349,1.15498815649443,0.49164034601436,0.208138685265098,0.620916236362745,0.831423443236536,0.545185239401197,1.0167362684232,1.00598311870413,0.505607072904035,1.22168917508812,0.759047556847301,0.362903908060075,0.362152493232948,0.193401933352705,0.591386609642642,0.878044750932412,1.04157060177361,0.473924849063475,0.519510906438281,1.06546591389665,0.906269544688722,0.680633070982366,1.10622439670468,0.304603525345289,0.405781376765725,0.71641415099561
"4",0.528101174100913,-0.0656815287039489,0.749025893775852,0.97440798541613,1.19722757504743,0.551132747470576,1.34040905855268,1.5245128979812,1.32739166706034,1.17854762205062,1.79630112380899,0.751560371267476,1.99803162899743,1.44038038872732,1.81165743648492,0.605516941374938,0.927883346891859,0.687519590955164,0.480083005304316,0.658959652040147,-0.451098680094362,0.316442825772018,-0.242595802845647,0.688149007766437,-0.248343653492116,0.375438460668433,-0.491056401392712,-0.590151388963831,-0.608198509611876,-0.470070325316523,0.026258437330153,-1.22236584660102,-0.551186740521148,-0.591330520964715,-1.45614320075803,-0.648816562078047,-0.72319616205646,-0.677909300587721,0.751698595082635,0.968006064475861,0.474821399392615,1.11018148929792,-0.237035768424871,0.845745439983865,1.89894734488631,0.627706402059086,0.908990137960964,0.710479251430087,1.29566779678109,-0.0445523122193325,0.645301207226815,-0.217028556126302,-0.421841318237594,-0.253067550675872,-0.98292380675287,-0.606881081059059,-1.05845284150132,-0.338703942914216,0.735628260712233,-0.056083769447054,-0.133026234705087,0.348592946878572,-0.184029923126132,0.316240633045208,0.0438853213300221,1.17890356084151,1.40647830501028,1.85620800191143,1.74117255641892,1.43917671392891,0.665924027644352,0.816888719925324,1.51743415106121,1.4452570843736,0.355472251448152,-0.15266067747225,-0.212759160925718,-0.877614959484376,-0.966679747480099
"5",2.64881705618778,1.72063743909184,1.65686639782529,2.11311298446953,1.79281079682288,1.57761349270763,1.57589907460566,2.03699622832035,0.653455040735085,1.76249003290236,2.43318127604919,1.41463455324095,2.38716884033393,1.63439665380794,1.34274284522391,1.00419772556966,1.43577569977351,0.642006053725084,0.932167772844753,0.86990800559696,1.45956790089018,1.30641606715242,1.47623351593256,0.663880484958601,2.86989587716397,3.09570330494964,1.58150656922118,1.6055497490662,2.19659533482207,2.66419722171669,0.887581095940334,1.37588699659728,3.03242262281789,2.25485753259227,2.73380945792352,1.77148050630948,2.67746989692957,3.32948725028021,1.77491003474117,0.957348598709894,0.310180370003811,1.50859333101666,-0.0504409449607084,1.56913267895208,2.56281250150013,4.13312932480622,4.87835113973185,0.0454952864119486,-0.899207322414341,-1.74972343211578,1.00818833887031,-1.04349275724908,-0.32812221601086,-1.10271268736996,-1.02425195410161,-0.937162435631259,-1.46021819376709,-0.877818108276609,-0.704769526149896,0.620708346794202,-0.888936003942522,-0.375361572530676,-1.84583629833717,-1.50258731727164,-0.710235755163348,-0.696701178127391,-0.543205981445388,-0.780279053042395,-1.77803240599711,-1.28986825148966,-0.455755662467039,-1.00859424231756,-1.52132846846963,-1.55293707129503,-1.33916645527803,-1.09759118037967,-0.786406380959908,-0.358933422115692,-1.13316954230153
"6",-0.110209221707909,-0.997713732270172,-0.625359194716339,0.0615548312644423,-0.743560018884277,-0.150340698392739,-0.0416406846189919,-0.0677169234647872,-0.517193434966166,-0.605963243913493,-0.331629118043724,-1.12270728149793,-0.419680333032082,-0.625102682173009,-0.286432799096878,0.149078145454237,-0.341692392269745,-0.476336356378155,-0.864906678962547,-0.325234539379975,-0.887460986466279,-0.544173498566943,-1.1763511137406,-0.425959473704779,-0.237283414722402,-1.11369240961696,-0.433613794709136,-0.383438066894595,-0.0873241267709078,-0.904610960617867,0.000107182746696741,0.0646913571800007,0.0917408320668691,0.372698911519197,-0.383699564576578,0.0833650848314944,-0.0146317615653821,0.520083917095527,-0.507143348959039,0.121015782000085,-0.808856601097252,-0.103088093737146,0.141112667164829,1.54139142058407,0.611475649760368,-0.977842957714836,0.549415270281502,1.09467296712998,0.613597507511715,0.5666362906532,0.977982558629441,0.894408298047337,1.34160800364496,0.929081278726711,0.581110117983058,0.225088300943199,-0.257267191789738,0.888188677916498,-0.00851702870771384,-0.337728672498892,0.472294567963462,0.65719692494972,0.27994957018048,0.432889494844853,1.75340128828562,1.05118826591266,1.15821437606012,1.95417762650338,1.8335701481093,1.73477776872871,1.31973928335091,1.20319577444481,0.914558026472482,1.70996042868993,0.903574496069739,1.81377450303925,-1.04325773486058,-0.647189361830642,-0.988546961234554
"7",1.06076399845162,0.882124518046217,1.24344700593552,0.839638351752521,0.883858093646213,0.765668186152649,0.765078188271511,0.811548387650549,1.06619414995971,0.309250113814224,0.971984384608024,0.445393085370805,0.938275461189489,0.312730593727697,1.0666169127355,0.549726185568009,0.832246280239951,0.646342306488637,0.958513186383933,0.908925064708896,0.845329859098379,0.984752438730558,0.591605231321223,0.79786819560783,0.418153330341703,0.0964473569248147,0.819209507540893,0.413205999588856,0.637846545940861,-0.414657995244972,0.618105828357604,0.6205710240381,0.685504446159166,1.18049347978925,0.218742799172108,0.668307730570808,0.457766603352418,0.498429898189494,0.607634385215287,1.07473602218312,-0.192171307239076,1.78216140139257,1.71534603566882,0.443557157687485,1.18097881338258,-0.117721993931756,-1.43855177814565,-1.74741701409535,-1.68716548334786,-1.53934446979954,-0.804723562789778,-1.63499350117869,0.866342158106494,0.523151604470584,0.571026692728905,0.46460948842952,0.977776894859327,-0.0705490252169301,0.242244230817818,0.234202580174789,0.450382312533209,0.528338215775757,0.640668275912545,0.682665122455366,0.418561195527453,0.270413379013704,0.257838127145785,0.525319240614868,0.584696611968088,0.817451692613327,0.497203860577061,0.526765336570921,0.491379300662818,0.656421363361085,0.907787280864236,0.234773978601834,1.11455181476468,0.859744754138012,0.61397959939833
"8",-0.38270059137915,-0.805606466599169,-0.90871566721983,-0.309891241752036,0.806705451964988,-0.479344147009198,-1.15795197672575,-0.524952901925044,-0.879830868299276,0.000969918561881005,-0.692276262239508,-0.644661491212166,-1.62937034781241,-0.660416546242046,-0.78535398244594,-0.787113632147134,-0.389148925163167,-0.133835149610638,-0.667741374234127,-1.18546802789402,-0.620957226394223,-0.485990452636077,-0.190312046769452,-0.372586179202925,-0.788606767136377,-1.24637964334675,-1.19901545284873,-0.539868060206829,-1.43910250917468,-0.837439931665996,-0.157943319167653,-1.60514965453251,-0.94973479075278,-1.29951670594653,-1.10997992668556,-0.114073316433515,-1.06202915136184,-1.22123648865736,0.715302097530596,-1.3242808754926,0.72754701084425,-0.417615803379286,1.42995205583752,0.1936522882208,0.288233830354372,-0.694442373279946,0.272848223955375,-0.511865271924652,0.260364431261405,-0.0987674307343279,-0.748100505263826,0.432172503101274,0.0430602014716289,0.628947855406736,-0.506870622650139,-0.0169897110325907,-0.0707227399119516,0.744725170515843,0.379612902609236,-0.615737623277235,0.221902632938841,0.0863386028008576,0.554466296160172,-0.166592898904338,0.0176335962587805,0.323918822575789,0.452153524053041,0.0540336238613187,-0.287157345568922,0.875486526063701,-0.790151694335217,0.188678905874277,-0.0757834507196442,0.55800615824436,2.91067163575217,0.526696809786889,-0.836182088147314,-0.323836421836132,0.0196759233294549
"9",-1.81759403187765,-1.51851394247692,-1.59146540077168,-2.06661078478475,-1.43877150558753,-1.23647480401201,-1.00881821570077,-1.30156874727901,-1.06296955129611,-1.5581157921393,-2.17176546684019,-1.862678687305,-1.70061977507213,-2.11933030500446,-1.49039187573315,-1.2715925206689,-0.615807164237377,0.195337785504694,-0.285209877778146,-0.0738265859870727,-0.387839055797842,1.067728319454,2.57083459814819,1.3008996880368,-0.254549207305658,-0.756172948026273,0.00203933445797743,-0.631824298692363,-0.278946347701442,-0.260072023517966,-0.212935628121267,0.333420402926396,0.183231772213197,0.212409150856034,-0.455179837312014,0.263624423960288,-0.194459140543739,-0.0935811642402795,0.314982701333951,0.0305179146837934,0.622721774901412,0.171441793058974,-0.640624672931725,0.06822645317401,0.156793281300661,-0.306453025486491,0.174041835735957,0.411699516045634,0.121844218119999,-0.603150216416543,-1.23758256301235,-1.17429012915064,-0.835312571239269,-0.783521884766958,-0.663545859404916,-1.17976956823056,-0.84516156403638,-0.689119902370455,-0.661104315115371,-0.610485692215522,-1.22328225257986,-1.03858640707266,-0.0900929875239917,-0.646308780470539,-1.08519751677296,-0.819491040443404,-1.13340613821103,-1.44738269444952,-0.764548818518168,-0.868529498535553,-1.05228320730652,-0.863355707086515,-1.48050946349938,-1.10516486648447,-1.59080230751221,-0.873283313600838,-1.70986346210734,-1.35631577555407,-1.35117157402909
"10",1.07237212249538,1.25647673927136,0.890398632239192,1.08469641418729,1.66071378194991,1.5139976855462,2.8197433215755,1.8644180968423,1.24807826574897,2.73608151670244,-0.125834632706769,0.106617632997174,-0.249438228942585,-0.136042262603255,2.74222517153736,0.91905105337392,1.52685041176778,2.48369248074635,-0.189012335932862,-0.125723822276705,-0.103493499648686,-0.354026181646103,0.232522190775871,-0.305392097013596,0.0330773073523178,-0.446385060741204,-1.4010312920493,1.14871039708543,-1.38543361076717,-0.648992065788516,-1.25857434067062,-1.60940199433149,-0.968532502090303,-1.38635660508711,-1.39578466712592,-1.42772054333267,-1.32688381644066,-2.12394574536951,-1.38213198086037,-2.16476473305782,-0.817075446482425,-1.93348657244593,-1.21809256030754,-0.684954707921316,2.14404186025531,1.39402649039854,-2.55668924205581,-2.61772993750286,-3.16171458944086,-2.20559911829009,-3.18623742707898,-2.49141971254081,-2.19178834120904,-1.92873962435936,-2.28801953982013,-2.11518025655744,-2.11389057720514,-0.892755741793459,-1.65468875541381,-1.40438375129209,-1.81247930321429,-1.65950834500322,-1.81617632203469,-1.95284411035205,-2.35461477109516,-0.427860511620209,-0.678989738124913,-1.16233836445377,-0.713643915360872,-0.557753587147143,-1.19445490595767,-0.774561020932,-0.871991094828614,-0.874367527835964,-1.39429283870038,-0.494421106580679,-1.8025103765583,-1.14751013250657,-1.09730456259216
