,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
16,-0.392695076420589,0.0719207331742388,0.176053938333919,0.925698051473074,0.516500689432331,-0.620123589793027,1.279053345703,-0.55142690105183,0.218450276637781,-0.482896258667202,-0.373554339168427,-0.446909934818277,-0.726605346070883,0.033559804242716,0.144276902755694,0.495640062888643,0.496284631581246,0.316969561474375,-0.286997827154244,1.27431905190595
19,-0.589792345086953,-0.481813319288446,-1.69747019254648,-1.55365318253063,-1.77294656599796,-0.62898363710074,-1.14989734516031,-0.566768847906071,-1.99476345286887,-0.42564534786838,-1.11874006710854,-0.78085838680149,-0.465086830489392,-1.18031846906761,2.6438661688839,-2.27030558908258,-0.751400053312613,0.557905310829547,-1.21508139332928,-0.806078790741821
68,0.863403936451105,0.558784129068625,-0.820779760830486,-0.0079038578623604,0.181237794405938,0.420560478410118,0.116078089923783,0.536171361742235,1.35201638457886,0.5380885963562,0.102736568750319,0.143837277864826,0.180517435018626,1.50823068055388,-0.133044158075355,-1.32766838507191,-1.87394308066164,-1.98879177369092,-1.63357797356377,-2.02539274713935
35,0.710959840295131,0.0396141071182187,0.640574188181888,0.220740528325188,0.919739202035139,0.901807785947939,0.0657549927065547,0.676316531254423,0.146048626968446,1.24117979351342,0.895717993138421,1.44400381972332,1.07114936950365,-0.581622814946367,0.201524682359235,0.232318751004154,0.707801324962653,0.171800536755439,-0.174144542825562,0.999737831535999
18,-1.44234066995275,-0.974112307491982,-0.626240645053775,-1.4880845357414,-0.792426796707009,-0.986677863550341,-0.591350693249662,-0.878921639898619,0.144350941629166,-1.82066462756128,-1.20322814345923,-1.62053409658278,-1.38675864521848,-1.11168627219466,-1.14911464244027,-0.634069550423717,-2.32124984176377,-1.49422563754202,-1.48003915830749,-0.987991659846443
70,-0.578438740827791,0.943262351795587,-0.113097740747993,-0.331801414425612,0.228577326729525,-0.192737754331812,-0.124289261907487,-0.240752477253458,0.515125419727757,-0.192621637780254,-0.10806990338303,-0.0608297814682523,0.141195722479225,-0.100940520131257,-0.907349182616548,0.530427132658103,-0.258978167030211,-0.600754224521092,-0.172096654321866,0.582122137143956
7,-1.6371867368577,-1.25848586360017,0.0791550433144004,-0.500199352477574,-1.14806709101725,-1.79905318650662,-0.230574347051685,-1.11892386107193,-1.00987754024125,-1.47914396566941,-1.52448633848725,-1.76943083970382,-1.95353015888362,-0.362300111721215,-1.1740635415194,-2.09295646657549,-0.897319118757796,0.0474961935118481,-0.0726318474131814,0.354386112321003
6,-1.41395340612311,-1.27210949751162,-1.53740618771051,-1.298623720688,-1.87303451908747,-1.1477746985604,-1.78477002942857,-1.36053367842842,-2.15677819484722,-1.58836419310659,-1.84497859476063,-1.67407299706101,-1.50005857718849,-0.32282796080248,-1.21269698013982,-1.58891756021745,-2.1247518630995,-1.70303355175536,-1.57869943758972,-2.40933222917678
78,3.37676009489256,1.83915489402821,-0.208825756798665,1.7102363673226,1.56075715394435,1.07629685179418,1.87060322126288,1.65155881129115,0.635895668063467,0.0222753271690429,1.0451990477565,0.147742255399002,0.0140215368749425,0.504024787498051,0.776911955659672,-0.0766695421564047,0.459512641031416,0.901917097457804,0.247472629414555,0.82301692476101
11,0.679007089282669,1.55288696634416,-0.684292685763667,0.295713652498453,0.244721682884588,1.07582784509708,0.385124922916863,0.0488319387398937,0.253539889250375,0.430791497153667,0.836785435382159,0.528711260547923,0.640702835039925,0.164905147190152,-0.233213303914139,1.12022218187872,-0.0876650876970142,-0.548806552972282,-0.322401105988975,-0.526770636164279
