,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
79,1.53293920231528,-0.668479665355487,-0.100400018858667,0.856024752053338,-0.338384528962277,0.232698436659845,0.477459418323554,-0.378511720650528,1.14871982698495,-1.07724431565746,-0.127596742199766,-0.042626229966076,-0.107836815472278,1.93627441035118,-0.832782269364704,-0.952867953623734,1.53887584544657,-0.133988268444576,0.152760529936897,0.93023889183021
82,-1.0271105452192,0.0643414678537859,3.27996258782717,0.843924403980439,-0.541549517117418,0.229127631138987,-0.357781925712686,0.917329596545197,-0.686085236191853,-0.88142052740021,-0.993002675155387,-0.321930954574221,0.472198680216187,0.117630485634159,0.914800091190099,0.0604521988753483,-1.02624612163212,0.227021381676946,-1.52686583477018,-0.834387478582661
3,-4.83671798091456,1.80639605217808,-0.211961319333177,0.684456968701721,-0.973950204784503,-0.527693280502812,-0.772723060212233,1.42339424720115,-0.892256895836903,0.213674506258984,1.82496694210648,-0.315960196085298,-1.71830956467486,-0.99518620771564,-0.576840950288762,0.339481664913817,-1.35816583566335,-0.206377012858367,1.83128654223036,1.09717055744715
62,-0.648384455782572,0.906516306114743,-0.454091600146968,-0.312843060262143,-0.957487184936349,-0.616791815395975,-0.660907680365901,-0.915512058451607,0.0868526185180355,-1.12245637857391,-2.65337886819869,-0.456340644689553,0.134302523102099,0.258629728823579,-1.30673415852,2.06819513421891,0.20987258993067,0.965077415198178,0.0744935276134752,-0.890069073010625
75,0.20555524562753,-0.0223737412716719,1.63826888649675,1.33068438653216,-1.11571225574547,-0.829809715706263,-0.816007424302463,-1.56334161757356,2.3778242367878,-0.437209491979468,-1.89609826187205,-0.25904683961002,-1.29495113989989,0.300101614568902,-0.937446111685291,2.2133513061721,-0.0039106984263622,0.298501695334004,-0.360795029846253,0.484832306882801
27,2.40206276608888,-0.53556653208187,-0.221696631046918,-0.230401522285714,0.0783563377740425,0.155053497798308,-0.722653812130004,0.57452297489266,0.622779155291718,-0.844382004626126,-0.269455628631395,3.46306377183977,0.8762775574089,0.875239090282762,0.30770193611119,-0.932946751921602,0.0124866273665554,-0.720438930353717,-0.819946827790291,-0.754854216093762
18,0.590168222599886,-1.12068731081512,-0.256336416868787,0.0623107492087413,1.35854286192665,-0.078326756693806,-1.58791089295692,-0.799024076661988,0.131072945435574,0.168922883171145,-0.260564796781871,-0.247777055503549,0.37091782957946,-0.368040223572837,0.251267920329307,0.0345786780628787,-0.185511081582912,1.02348804764542,-0.711272933247689,-0.410221621260946
50,-0.16159599049634,-1.27468475001491,0.116922965504472,-0.0848938209777286,-0.124448830908552,0.274408950228649,0.873293483682601,-1.23077697808479,-0.103666490549474,-0.767870786735594,0.763683943219865,0.263728140469264,1.38704872339171,1.42959165985862,-1.26481980405901,-0.855608054177443,-0.212169349323936,0.854226884712889,-1.06081960861027,-1.87497767362202
51,0.867513015105122,1.17174667529417,0.997819534887539,1.46243311018743,-0.644362389154429,-0.300939827667505,0.922293375048698,-0.140424299655491,-0.338409181379724,-0.736469963519105,-0.267611033097571,0.0129932517838022,0.297005968322752,0.595305221592542,2.65340334341377,1.67668093022979,-0.609388259993576,-0.315575518056204,0.406584897135756,0.246188657463612
74,0.558533680356938,-0.1264278825852,-0.637718231779589,-0.73372629103006,0.328340489999115,-0.263796878215874,-0.59830114664629,-1.05179758061073,4.3531279479642,-0.975953418837518,-0.604899181721275,-0.23896518254791,-1.51007312864135,-1.7023626490612,-0.251872587805807,0.659306900230772,-0.325128004045831,-0.149753937706641,1.74071730760896,2.40724628007973
59,-0.411814136854336,-0.839068830012556,-0.541355786872587,0.425598426311082,0.16335729326724,1.69449785954398,-0.589180885917923,0.122017047899533,0.258161631201966,-0.241258618419205,-0.262237388230547,-0.186174192096695,-0.337618535677223,-0.340843849856338,-0.0014481238881824,-2.38365458723575,-0.744748184414101,1.11851796345997,-1.17127035306557,-1.49996028833063
55,-0.619572209469486,-1.18449129355761,3.0958784113906,-0.0853765921234373,-1.14261345090858,0.2114086953591,0.408350704111619,-0.78514941462162,-0.096440734200518,-0.593016073475814,0.312081286489545,0.202306509689452,-0.532393932693512,1.09854014215055,1.26576023519214,0.976321778753295,0.605003994893596,0.0144778888186333,0.139564652794466,-0.626726527290245
