,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
11,-1.31991126691674,-0.179826541875913,0.003444109575258,-0.341789112895595,-2.11246516691298,1.57613399105196,-0.707898348026407,-0.762281690572255,-0.301338416316528,0.42726233997382
64,0.0417234861019769,-0.344787905298201,0.0698000511056621,0.444811185198738,-0.106469803463456,1.21055548391058,-0.797106107003635,1.01292021404387,0.736987110865596,0.930298913449411
75,-1.89609826187205,-0.25904683961002,-1.29495113989989,0.300101614568902,-0.937446111685291,2.2133513061721,-0.0039106984263622,0.298501695334004,-0.360795029846253,0.484832306882801
32,0.319219456023172,-0.288033240078442,1.53886000372492,1.07863385460731,0.318873093850158,0.0512501456546357,0.205111058786959,-1.06906754838746,-0.572294456292862,0.472728716518546
46,-0.305618004739836,0.950898244718186,1.32361849218174,0.750226353227755,1.26835988730068,0.829146958188172,3.22797698870244,3.80203340794046,0.735811592063193,0.480176014347095
40,-0.853726815588647,-0.163370439009509,-0.393330018996221,-0.176359920481543,0.969103671925873,-1.99906264850726,0.646394629193182,-0.942770032010414,-1.40803821387574,-0.532552606763944
16,-0.82089182885151,-0.273946686186499,0.269718393025067,0.884595154235341,-0.862570443479856,1.60587486125854,0.458058729133998,-0.232388169324432,2.07501355786897,-0.918692459798036
27,-0.269455628631395,3.46306377183977,0.8762775574089,0.875239090282762,0.30770193611119,-0.932946751921602,0.0124866273665554,-0.720438930353717,-0.819946827790291,-0.754854216093762
35,-0.317821398022288,-0.499122364529845,-0.279100864839519,0.542952610215495,0.386627563709049,0.340244357613191,-0.817823497476608,-0.754263323933158,1.18350051571737,0.935409985176755
36,-0.517788009357051,-0.459231350173619,-2.49931658870951,-0.142382134515073,1.64691141644375,0.207942044685865,-0.704404456299761,-1.73169086185438,-0.84857060623105,0.463859368019696
79,-0.127596742199766,-0.042626229966076,-0.107836815472278,1.93627441035118,-0.832782269364704,-0.952867953623734,1.53887584544657,-0.133988268444576,0.152760529936897,0.93023889183021
50,0.763683943219865,0.263728140469264,1.38704872339171,1.42959165985862,-1.26481980405901,-0.855608054177443,-0.212169349323936,0.854226884712889,-1.06081960861027,-1.87497767362202
70,-1.30758035336426,-0.293065375857161,-0.0883372766462758,0.315480160158642,-0.207702199792099,-1.41460791692154,-0.639773766020605,-0.700079824926538,-0.118755082044845,-0.23972328634918
57,-1.01828727567208,-0.370555397913187,-0.319787119431786,0.643074327297226,1.34946334560752,-0.120227214565005,-0.536199426983267,-1.90669931453416,1.8657482435335,1.02856815522427
58,2.1164337955644,-0.354299462425903,0.774591368575028,0.807431768236551,0.214517323338239,-0.332081692092283,-0.156639174859849,-0.204171870456935,0.677766436278449,1.23178981521963
67,-0.568499558598835,-0.521670949291394,0.500082137307969,-0.438355552877159,0.643417265150406,1.06956925138984,0.982092034820551,-0.93503005544193,-0.136030823734159,0.107928857634207
54,-0.565649628843202,2.26740901540207,1.05479092453281,-0.347336922877072,-0.473809888554119,0.0465786528709706,-0.126997855157265,-0.534217951277281,-0.14029860425301,1.32075108897071
18,-0.260564796781871,-0.247777055503549,0.37091782957946,-0.368040223572837,0.251267920329307,0.0345786780628787,-0.185511081582912,1.02348804764542,-0.711272933247689,-0.410221621260946
