,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
48,-1.86171551263955,1.50927532677234,-1.76937343156392,3.15670060375528,-0.25214999431023,2.03228089246356,-0.177536130814549,-0.038845589146854,-0.9520054876354,1.25499405694889,-0.626432039716254,-0.452849124720051,0.818529815131094,1.3816917785978,-0.777595667991603,0.216632442251719,1.12085617887859,1.33481348120623,-1.7648964899895,3.26733359416786
65,0.154594196653319,0.316450858914116,-0.352145888214714,-1.18863685818744,0.946973870921035,0.245697806411511,-1.08448878291163,-1.63120716203677,-0.608506607356844,-0.324320302347882,-0.786950651471127,-0.454481571319817,-0.487660180096994,0.435268894626691,-0.625444258195602,-0.246682050315433,-0.558297996481862,-0.18152700217345,-0.357730153192838,-0.536422407284062
66,0.75650915568405,0.0999936316937701,0.562619607892882,0.616505470823982,1.35551125522359,0.623973895661753,-0.214032465495129,0.334206153126078,-0.153243489034418,0.798388199163462,-0.540693055233405,1.09519766482729,1.3944120059383,-0.872286590034577,0.972025673776981,0.0166403625887316,0.442546331057691,0.537087068968682,-0.16654757540069,-0.359838760328751
10,1.64934310469718,0.185102763113641,0.366433326857429,-1.69732950125333,0.210315998248953,1.97045699278143,0.248060592712699,-0.864392387782608,0.194761455690891,0.455472702558244,1.33953003498511,-0.14794265720448,0.408117635266042,-1.79243200388582,-1.13103426865797,-0.378275362777373,-0.359369896872243,-0.371572177985969,-0.287683481565699,-0.965653266469522
30,-0.07626794184597,-0.772786732353549,0.397037118148024,0.776406075862706,0.151415899783736,0.501546246674956,-0.40792917318661,0.0739799419155078,0.592141794941177,-0.0527027331189446,-0.554235089707827,-0.0740415675315012,-0.203017559271867,-0.303298095581702,0.670926932441126,0.229709415135953,-0.133545801286444,0.885824476172094,-0.0404459261767874,0.177265776816784
54,1.23479333629371,0.880124032800694,0.710256371078839,0.126080988781008,1.53723213669505,0.644215424146133,1.02199572077562,0.381505911421206,0.233223788985736,1.28862156505765,1.27265276468307,1.47396395954254,1.08097082218679,0.468354949167797,-0.364055215599538,0.648210922295521,0.283668344337417,0.254162490454017,0.559394666983973,-0.421424344200824
69,0.482778409939243,-0.647717884092977,-1.40178030433033,-1.54225642734622,-1.3328653007779,-0.857736640515726,-1.7055799592133,-1.72509588990947,-2.81151825896049,-1.45196221244316,-1.13984694653306,-0.952955458875673,-1.08919684330078,-2.12235454954288,-0.283406083859674,-2.92158423356757,-0.933516536500444,-2.81551217559213,0.0385326148481793,-0.0621970840990694
71,-0.168438167513124,0.240695289532378,0.674395411973878,1.47652862676122,0.406611948481351,0.656481766829887,0.191363124610162,1.36020332299161,0.732277549872029,1.23330767009925,0.400277491057107,0.922186693202111,1.8616909563489,1.58373638652828,1.14082362394959,0.945728290931286,0.743803820952543,1.64161323338812,0.953555299863878,0.0272643442522631
36,-0.790272340430841,0.84450021443884,0.753951242083518,0.297116850321767,1.32950538780788,1.00473449401396,-0.500580402123548,0.717015085976284,0.941742383083945,0.576598849359866,-1.00367313179631,0.21516452889497,1.13844622215502,0.773393547328026,0.982526363343589,0.651269103764609,1.66023374853366,0.529591199535574,0.535977175294144,1.17055075336467
32,0.260405670120999,-0.494027645726618,-0.0585769771607978,-0.21328209539421,0.0342518145244796,0.800353411339737,0.900746953206015,-1.25117179635015,-0.729661532553982,-0.415875064327476,0.509020005191832,-0.326379644068074,-0.236821728084213,0.797223592802398,0.54844145142878,0.0513666625910233,-0.560643167459684,-0.0619580812644102,-0.479280606291713,-0.249519116740237
61,-2.05647118587381,-0.963508920696493,-0.653079103370534,-0.218603801610276,1.30723934471395,-0.683375972684536,-0.839560157224084,-0.253826867627578,-0.188050496337223,-1.04597994418685,-1.0779239683808,0.688220732900541,-0.479602520325631,-0.694309222918554,-1.08035849926684,-1.25835268597388,0.30554485155405,-0.480562421188006,-0.683240637804387,-0.0069885941825492
68,-1.18257993869175,1.28205003426287,2.09062885050436,-0.0340294075671493,0.268232044766482,0.258028988004211,1.06621998570725,1.75522788068273,2.4440040259522,0.559769240751924,-0.741402028729107,-0.253445643612968,0.438296747858477,-0.0216663648459104,0.562261859399867,-0.0078250891639901,1.47157973130305,0.937616861752161,0.810380785072763,0.404005848610085
9,-0.757778153745882,-0.974579638708248,-0.622389928843973,0.253550188395241,0.140642558829367,-0.513498031240176,0.881846797956645,-0.906705689843849,-0.705140726567302,-0.175084032077698,0.858280580590951,-0.143875724680254,-0.494429326846697,-0.732602793335295,0.0220813421298596,0.445544409803386,-0.201226612839253,-0.180613018898512,-0.934197355401413,-1.08019918699756
85,-1.23982693793599,-1.44654266600363,-0.851131617992068,-0.0669596501051914,-2.06491883494422,-0.467259047490687,-0.115856575792984,-1.26764718294589,-0.815154641474676,-1.23690840547856,-0.520220004622754,-0.948795685786532,-1.02392207995033,-2.18138384440643,0.239665332440412,-1.35251574647823,-1.46579687819633,-1.05940944597881,-0.701266079304742,-0.838020330871693
17,-1.05360146472217,0.0152890991767773,-1.42291570463275,0.453784338180602,-0.241438556840639,-1.60179554015113,-0.162044298565744,-0.341865257594298,0.168309188475681,-0.27448415564576,-1.49575258258931,0.316961629420566,-1.09601646175871,-0.291759081366595,-0.918123832634782,-0.496036012725644,-0.502963128886217,-1.18886627835736,-0.467429268061747,-0.448047377016734
77,0.411558312000831,0.0750104458957311,-1.25313113991794,0.342716156935282,0.0432897233021309,-1.09370900796341,-0.986028116881389,0.465271616201872,0.267450747342144,-0.0543014006032921,-1.63705997902226,0.0942087462371651,-0.398598397554153,-2.40642561871937,-0.738641860953093,-0.979718702335964,0.427781745853985,-0.672242510977482,-0.717301107512693,-0.296315871202831
41,-0.327027533517909,-0.204255185814322,0.228579042991944,-0.371802739819743,1.13479758215048,0.26662603788612,0.321104222048356,-0.301085867408832,0.256262926084778,0.499556288742311,0.843978267660198,-0.332427175310507,0.154708095057977,0.672202780763288,0.743331767752524,1.14085266669222,-0.0109151063461254,0.346203321042521,0.147846583274984,-0.342585126017697
53,0.238884323640891,-0.992499865705694,1.29323480983469,0.955479275569468,-0.0150809936380822,-0.507921885070624,0.0293643633117825,1.11488776908807,0.979897392200174,0.580319384596163,-1.31894812545344,0.352924453802538,0.195468452832849,0.632812181898628,0.562067245491704,0.179671544399903,0.539532963400973,0.0920737403582182,-0.0193540133854695,0.958624630011682
45,0.533323109167429,0.191012455750129,-0.635096783996219,0.708156300873587,-1.67389159842227,-0.243458711586469,-0.0959522092813615,0.469736164636159,-0.110796117714845,-0.433729934065873,1.76256939347941,-0.697331857902912,1.15447841182537,0.638963088331441,2.20613733674966,0.171958196737033,0.982876075395481,0.283376774341203,-0.714649183155603,-0.379189833715292
8,-0.481232115583619,-2.62849712239248,-0.873316012336338,-1.05543802481102,-2.32656992288218,-1.10247699678708,-0.561864267931331,-2.42177222055804,-0.253154375977159,-2.1196714509302,-0.382323648547626,0.244135942957862,-2.46191745673683,-1.51937165021241,-0.882658973486111,-1.28005809943162,-1.89215366406078,-1.61418221163656,-1.94916113206964,-1.73255925729249
55,-0.048912003834031,0.636737084903122,-0.192430446541106,0.92455137452928,1.50419275264676,-0.167953802116254,-0.185189119926626,0.385776608387071,0.13476200677926,-0.0231789119576098,0.11298755305677,0.881094427608544,-0.246319316001894,0.935627073745502,0.836244396198163,-0.218207901231608,0.29270518739104,1.00164697058781,1.29094358314798,0.0775620636387575
86,-0.911079666166576,-2.8165814533214,-0.435906842695591,-0.241795065361316,0.291149141752041,-0.285438957907313,0.392373245213098,-1.6094112982154,0.172837640776507,0.62324823079567,-0.997397997671662,-0.584259786549208,-0.187276324154787,-0.496703941410005,0.0637907692883213,0.740641210094893,-0.592188362041004,0.0287856773497489,-0.255901549969086,0.0145070164623102
79,0.0142566297993853,-0.373705666484038,-0.477769023528326,0.231860098013953,0.400323408269033,-0.544715018675612,1.03060196117545,0.504390842529563,-0.277793227012582,-0.35442545713989,0.0968219905360227,0.0609176670011052,-0.447077957762903,-0.617069794899826,0.254927011528488,-0.753301100943926,-0.0672080262459959,-0.163470553712048,-0.756303799886485,-1.43566173235156
87,0.267638387549037,-0.324701411964088,-0.708169586975153,-0.0847825873491855,-1.56202559761888,-0.782880120134994,0.14127546496517,0.463366901260856,0.328624540962802,-0.723989815860215,-0.104801586595202,0.34240252311208,-0.547864021233191,-0.3095217778575,-0.341993331691401,-0.617064429938671,0.201052496557453,-0.188160167921302,-1.75075191340196,-0.778943510205179
26,1.74681206430559,1.02547698511331,0.26673010246152,-0.405203847296744,-0.584870551979672,1.50150663659022,1.28293177374812,1.19947759113706,1.2684747959224,-0.351537285965687,1.47531349779801,0.217820800613394,-0.365408796012503,1.76779457963572,-0.0140547939774061,0.66694080783739,0.0542853489344034,-1.02018357631758,0.689850529038088,0.681426705010257
70,-0.154364425515134,0.354524571420155,-0.41853135417688,-0.0737708746182624,0.400620118075383,0.642075740150841,0.0557736206863943,-0.137117348426101,-0.195188151267113,-0.355944851856417,0.0554696509753711,0.74922729966855,0.37134751136468,-0.131913680759579,0.289796746986975,-0.183136227453363,0.892296050485339,0.502126454590524,0.252100727069242,0.0438805831556507
50,0.0501536481889263,-0.755204202078184,-0.766227138029523,-0.551906247957301,-0.588932701342892,-1.57026614706349,-0.518857047096648,-1.20307277353906,-0.556289990624252,-1.15926865667677,1.27297276248111,-1.35060707183755,-0.0583359542689482,-0.584533602283482,0.534903092599959,-0.207619390681777,-2.20296816651185,-0.762404095426416,-0.662736734848348,-0.480783753964335
12,0.119023588978853,-1.61640730303062,-0.68385975993563,-1.43247263511757,-0.887145268152745,-1.09918200132326,-1.16915428407946,-2.08243472802913,-1.07374656755732,-0.739529920778306,-0.0229320790318952,-1.27032061442203,-1.22607611599746,-0.439219111658631,-1.1972847916851,-0.707885925362891,-2.00146566868598,-0.354055673439469,-1.39719335964779,-1.34259258319524
64,1.87330709675138,0.750381589339189,1.9002821729286,0.393229242218738,1.11941349888158,0.720840278407272,0.688777440439446,0.677387869390316,0.305634250090828,1.66337300521892,0.113890809252652,0.888508778278902,1.4104085685205,0.61585271508212,0.834137489105426,1.38861850011558,0.688418993574157,1.06587314844283,0.686181347665971,0.0203503310124232
52,-0.704801694690447,-0.94916636746227,-1.89811305499023,-0.625990552363334,-1.15108465042458,-1.16676772223239,-0.273331889942862,-0.280859703426641,0.340683453269497,-0.860264988592018,-0.95891882982956,-0.650705263078532,-1.30473478879865,-1.81804101441088,-0.764990891823684,-2.36035479956247,-1.70833692932326,-1.50645585949788,-0.453740399096542,-0.85552515549119
16,0.213815980723714,-1.18352789258939,-1.03200990457965,0.36925009555003,-0.70997109090811,-0.131965260426856,1.44912723882907,0.104927583266614,-0.655690027442272,-0.174777510708798,-0.954093898491768,-1.29190604576495,-0.45675961896939,-0.0398118083628717,0.633123885903066,-2.01542381050535,-0.969146678023077,-0.585863550379304,-0.870263046011964,-0.764638222139456
2,-1.35220470695511,-0.0994099110612695,-0.244874049830834,-0.569880701146995,-0.0421413548979458,-1.01954508501917,-0.0692611732242087,-0.462014397722658,-0.588605840346739,-0.127681559347615,-0.411815644189506,0.764166893906253,0.773954389999482,-0.678584250031157,0.442405076393453,0.281146492451487,0.169148767064734,-0.399145515003288,0.537197295702341,-0.630577954524385
62,-0.585928352441488,-1.26036982595444,-1.24259545848022,-0.255226371194417,0.512313216041983,-1.59662316355095,-1.01591464310441,1.1132991811571,-0.498329871692588,0.0943561784618159,-0.733762932358921,-0.369496349757723,0.0834598565933096,-0.0050330416220276,-0.813226936134213,-0.0166837789214639,-1.45328342202647,-0.813810375860632,-2.1024846966176,-0.911951918403648
57,0.468740029102055,0.261935139024285,0.359117813176066,0.643153629151647,-0.10887758069494,1.94019195841827,1.65053005100024,0.172111531671433,0.237693218762192,1.0615182973846,1.22399040450199,0.846511317177406,0.751648863889593,0.337778914447694,1.34888563521721,0.953007707439757,0.424272805819507,0.807701529512916,0.138723610680689,0.640859470197
