,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
16,0.213815980723714,-1.18352789258939,-1.03200990457965,0.36925009555003,-0.70997109090811,-0.131965260426856,1.44912723882907,0.104927583266614,-0.655690027442272,-0.174777510708798,-0.954093898491768,-1.29190604576495,-0.45675961896939,-0.0398118083628717,0.633123885903066,-2.01542381050535,-0.969146678023077,-0.585863550379304,-0.870263046011964,-0.764638222139456
19,0.607138172290627,0.491005020232699,-0.982890148689967,-0.154617452231834,-1.21096666623456,-1.19425057795704,0.595421764796143,-1.57726575420045,-0.511721878946269,-1.36697123563897,-0.185411528357725,-0.454731725064175,-0.627736983955708,-0.551231915615018,-1.06470759236243,-0.165094137550778,-1.61051567472722,-1.71119716242433,-0.393342968866268,0.0455164600393767
68,-1.18257993869175,1.28205003426287,2.09062885050436,-0.0340294075671493,0.268232044766482,0.258028988004211,1.06621998570725,1.75522788068273,2.4440040259522,0.559769240751924,-0.741402028729107,-0.253445643612968,0.438296747858477,-0.0216663648459104,0.562261859399867,-0.0078250891639901,1.47157973130305,0.937616861752161,0.810380785072763,0.404005848610085
35,0.263161120574027,0.807445963735323,1.07312292632155,0.890942806757393,0.784946836020803,0.911643504103109,0.95039995424495,0.982890824853758,0.92262112044742,1.10055485068419,-0.0717578423438931,1.09905570608046,1.73868843448912,0.602103471561618,0.78486632444278,1.07175724811404,0.614537291340652,0.966086083365715,0.928738344766097,0.687533769384231
18,-0.876436608940756,0.884625593822456,-0.188542459903452,-0.138633685467245,0.0233269167625495,-1.15139795358853,-0.414380106429531,-0.456601468258241,-0.765805705322695,0.362720921784589,0.24688280191246,0.992601103881588,0.474701694106236,-0.120574126262271,-0.0805055718955418,0.470671089981855,0.549460266111583,0.477768649490988,0.273319061975144,-0.894494191966987
70,-0.154364425515134,0.354524571420155,-0.41853135417688,-0.0737708746182624,0.400620118075383,0.642075740150841,0.0557736206863943,-0.137117348426101,-0.195188151267113,-0.355944851856417,0.0554696509753711,0.74922729966855,0.37134751136468,-0.131913680759579,0.289796746986975,-0.183136227453363,0.892296050485339,0.502126454590524,0.252100727069242,0.0438805831556507
7,-0.245256209214941,-0.990594746462232,-0.402235353712852,-0.28512629481836,0.551976272961568,-0.670676388200087,0.661519849371644,-0.568730128144377,-0.483905987892155,-0.856824550468678,1.43536597126562,-0.594753349289273,-0.0581578188281627,-0.31133847853047,1.06007295451851,0.0250798807548761,-0.959915873460015,-1.05803696284317,-1.57015939274312,0.695807350168512
6,0.49344388005407,-0.0307045572075969,-0.583199023536404,0.80762069169246,-0.202938858514305,0.599394054724104,0.195763668290742,-0.71235318993358,0.303548109143255,-0.77936448660728,1.04787587169663,0.487896582858049,-1.35670877257073,-0.058582585049165,-0.362470099419996,-0.111431318123568,-0.705356086369079,0.299918966683722,-0.060408860084376,1.03388124642066
78,-0.306409256682817,-1.28084507909445,0.473537448170666,0.606195393472405,1.47279487824655,0.285231857531129,-1.61654089317493,0.785356178531074,0.816529150521481,0.535480064692225,0.140060274565966,0.29258840222559,1.00210729362871,0.654860566920723,-1.5701481167794,1.54037632765026,2.17693251563757,1.376799399371,0.990429396633975,0.783422529752806
11,-0.233554385079777,1.18553885974542,1.33302949659658,0.322937498484423,0.761668991141191,0.24131528561124,0.861624681015769,1.57062561257907,0.918123197038509,2.12352235572585,-0.521259430094395,1.4077789523759,1.47881257778068,1.27726383472114,1.05602554932698,1.96543108081502,1.41060528587978,1.22296967966065,0.426404482539819,0.752535541451102
62,-0.585928352441488,-1.26036982595444,-1.24259545848022,-0.255226371194417,0.512313216041983,-1.59662316355095,-1.01591464310441,1.1132991811571,-0.498329871692588,0.0943561784618159,-0.733762932358921,-0.369496349757723,0.0834598565933096,-0.0050330416220276,-0.813226936134213,-0.0166837789214639,-1.45328342202647,-0.813810375860632,-2.1024846966176,-0.911951918403648
22,-1.41871633032867,-1.58067198103411,-0.941586008292283,-2.93349681993928,-0.818511380356855,-0.766976904103876,-2.72120625576007,-3.04181757457398,-4.06115942700481,-3.78900268051088,-0.831530202867315,-4.6503257988384,-2.14808734393961,-1.22605535357554,-0.0486396598022011,-2.5186776807528,-2.59234001909831,-2.04845095798515,-0.221705837998668,-0.819652039566935
64,1.87330709675138,0.750381589339189,1.9002821729286,0.393229242218738,1.11941349888158,0.720840278407272,0.688777440439446,0.677387869390316,0.305634250090828,1.66337300521892,0.113890809252652,0.888508778278902,1.4104085685205,0.61585271508212,0.834137489105426,1.38861850011558,0.688418993574157,1.06587314844283,0.686181347665971,0.0203503310124232
59,-1.03870353566863,-0.54580356202217,-1.34983680285125,-0.50479411290128,-0.783459065751798,-0.908505506222192,-0.585779484200869,-1.07609509117175,-0.762382398909219,-0.39776387930646,-0.67261838856642,-0.619263258427045,-1.10135755605814,-1.17831170517746,-0.860447603532573,-1.06068671345148,-0.311102869128285,-0.992800275426736,-1.15661501564337,0.0845859726385474
12,0.119023588978853,-1.61640730303062,-0.68385975993563,-1.43247263511757,-0.887145268152745,-1.09918200132326,-1.16915428407946,-2.08243472802913,-1.07374656755732,-0.739529920778306,-0.0229320790318952,-1.27032061442203,-1.22607611599746,-0.439219111658631,-1.1972847916851,-0.707885925362891,-2.00146566868598,-0.354055673439469,-1.39719335964779,-1.34259258319524
82,-1.60706619327973,0.971225688128509,-0.335965764999495,-0.28787689198654,-0.906772942033354,-1.56125059149655,0.0656718463221442,0.65984182622283,1.51331854434568,-0.428307676747065,-0.633360786364553,0.230243383980043,-1.74833953912936,-0.471461505501454,0.662194690996537,-0.385224165072971,0.490678173507186,-1.09496128386155,0.424931517902455,-0.577008481370444
25,1.55961823930374,-0.637054950802231,-0.38398773642679,0.130759334981467,-0.825369859549718,0.294427193709239,0.605574790304407,-0.0389986821014034,-0.330099395161458,-1.11542288879616,2.45628603833122,-0.715255244740823,1.06889917714981,1.24339341831678,0.206279175470252,-0.283958802817043,-0.675262664297836,0.746808524987301,-0.817565604574614,0.834373343941244
66,0.75650915568405,0.0999936316937701,0.562619607892882,0.616505470823982,1.35551125522359,0.623973895661753,-0.214032465495129,0.334206153126078,-0.153243489034418,0.798388199163462,-0.540693055233405,1.09519766482729,1.3944120059383,-0.872286590034577,0.972025673776981,0.0166403625887316,0.442546331057691,0.537087068968682,-0.16654757540069,-0.359838760328751
17,-1.05360146472217,0.0152890991767773,-1.42291570463275,0.453784338180602,-0.241438556840639,-1.60179554015113,-0.162044298565744,-0.341865257594298,0.168309188475681,-0.27448415564576,-1.49575258258931,0.316961629420566,-1.09601646175871,-0.291759081366595,-0.918123832634782,-0.496036012725644,-0.502963128886217,-1.18886627835736,-0.467429268061747,-0.448047377016734
31,0.493813812197817,1.33991404901035,0.872493667614672,1.22970915120799,1.38896902144487,1.9731065463789,0.416003685154533,-0.168804607687496,-0.202456062802506,0.762966484076406,0.140060274565966,0.662086113876745,0.679599015941411,1.37850850931771,1.20481211285574,1.65137119388506,-0.372670954322874,0.662094642830599,-0.51334107600002,1.43745929535657
34,-0.661223144139657,1.84755823939399,1.04313511409041,0.0492181150322037,1.42325714820335,-0.036596067033408,-0.044311769236819,0.706401966607669,0.71447920588518,1.92784281321619,-0.27168384250397,1.27988075858605,1.06925247910737,0.324498670804188,0.489380361038044,1.27132130044786,1.50532903394623,1.1843923459866,1.0249485140138,0.280884918927635
15,3.05568911074362,1.37315168959068,1.58770939307008,0.346329229486706,-0.106170904188077,0.660292526342159,2.01035843096347,-0.0586353387975725,-0.346961519796225,0.971546348335788,1.30388772705469,0.676551189671542,0.959515109737795,1.14946136823914,0.531933115131885,1.40033464128433,0.914134353162236,-0.406010947127938,0.90067263532842,0.287400167552827
84,-0.212231605117998,1.29735151875509,0.0681500414177771,0.322275490352423,-0.337433784908596,0.110381950659688,0.297257951626676,-0.680499914286407,-0.240550014134902,-0.248810348574829,0.544210685024303,0.579169173788608,1.13381173177068,0.431724441533285,-0.99761938338277,0.798658100629154,-0.135579458324854,0.950895259033669,1.18425507863568,-1.576168171257
