,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
65,1.04913819731355,0.576874990650761,0.0310403535015205,0.340236688608469,0.0721441048711259,0.722177391976795,1.60856048786295,0.745518711503064,0.348158578439909,0.751497795898775
62,-0.224013837425553,0.0880348685452941,0.320735441037012,0.0495490696014519,0.0691692264276778,-1.13553018086967,0.881676042974727,0.160841521931301,0.0406173783885592,-0.0541073302584972
67,0.321630667139414,0.808198518616242,0.373389234775624,0.963734340662888,-0.461605217665431,0.479657909197435,-0.48715928242401,-0.0648489570404277,0.254746800699224,0.441647690833781
34,-1.36447648764545,-0.81704688144388,-1.49397932411044,-0.515725134394828,-1.24325733517054,-1.06425156197104,-1.19335501556063,-1.30334413379803,-1.71655896683111,-1.15381270564191
40,0.330517581046712,0.850563673077293,0.671689072313834,0.753756938266398,0.405566235621521,0.252278073066213,0.204738238660176,0.186474744528864,0.421089356979988,0.310558449539756
48,1.03072695051807,-0.159152917338261,1.36655708710741,1.70235585056227,1.47399102209684,0.786694987942742,0.599523040113121,0.797532092707924,1.14101374893065,1.90713574755696
23,-0.991821951716719,-1.71337745381505,-1.91559002491631,-0.643708338389806,-0.986805974410721,-1.2260938911343,-1.71552499145359,-1.26538936214069,-1.03418094131004,-1.04026448026253
84,-1.26314996457664,-1.27912774937569,-1.4814883801603,-0.644201426454025,-1.65271848153111,-1.53749026690433,-2.23534025330735,-1.98054874535061,-2.48775621624338,-0.0194525004013111
43,0.664982405860298,0.610076694678885,1.45730660619438,0.128350400735647,1.06607344473995,0.719770182676348,1.07276594233598,1.94499371950418,0.925086962230422,0.102222856471388
58,1.1961741278806,2.14191206882015,1.50142179791236,1.91696144587835,1.47907638034168,1.79468509469409,-0.117821171605985,0.774249691970449,1.61231339418311,2.21327485717757
15,-0.328518217442503,-0.09125983017744,-0.412867729598398,-0.219647721101698,-0.65776196665257,-0.515029487387889,-1.46332783523495,-0.664951243743411,-0.615484586946339,-0.0894158306031129
86,-0.0138780467298115,-0.548398921301087,0.609361136195483,-0.27898427884936,1.22456711003739,0.133858728983211,1.12385757272596,0.747160233663988,0.888636497694341,-0.0333700200706757
80,-1.24293731631347,-1.70139955429894,-0.657119153442398,-1.57143644400711,-1.83607202725503,-1.96796399385544,-1.42537931233008,-1.66268983689887,-1.17311528972866,-1.19296602373542
26,-0.131712797607709,0.312838989064193,-0.121507917847134,0.415625459773468,-0.296712757225474,-0.038100459312907,-0.553656892398956,-0.590738229505106,-0.205436049859093,0.336067039584641
87,-0.8663381730683,-1.66041413952515,-0.952795121024623,-1.29276845682293,-1.55001220651561,-1.47745808599024,-1.08681027413763,-1.16423453973739,-1.43050938367983,-1.32383909053754
55,-0.631398469855828,-1.38559857807117,-0.912477925944618,-1.25061675042229,-1.27557686361842,-0.38827538672931,-0.658713551650799,-0.766795100140192,-1.01819015492606,-0.929433877067106
4,-0.558321616982981,-0.663021757790233,-0.0543456667048341,-0.155585329233603,-0.0697317771816549,-0.446125177434796,-0.271982114965929,-0.0289960285732682,0.117501079322758,-0.405025441773883
52,-0.680618300727016,-1.15377482575692,-0.571672497585801,-0.765950239775663,-1.03946132285975,-0.726101714271897,0.251723280133,-0.488014262461199,-0.239285346476712,-1.98103013397805
21,-1.67559699702895,-1.68807489692076,-2.41236137036478,1.08538063072365,0.477025061024424,0.118982285174302,-1.079509446846,0.126725653951891,0.405539916300201,2.62005348680376
78,0.397977756522847,0.278746775755845,0.847096983804241,0.482626851786708,1.13517257410959,0.335526937757274,1.870704490242,1.21750120683124,2.6898557328252,0.916330845976955
3,-1.30516418957705,0.0233685032825709,0.44533618995531,-1.34015861364838,-0.12573021544374,-1.02224877554411,0.323687710743276,0.361407158008213,0.539120549437457,-0.547813840689383
81,0.314799198496538,0.495811161296003,0.601335181035996,0.244021049305283,0.0997206667440711,0.703687392520975,0.0241595885666741,-0.0212892702092842,0.27780551466493,-0.562472530045281
30,0.922772193843769,1.47433244204937,0.90509222709611,1.0875726756824,1.26179799440606,0.983077206362295,0.0330807989729066,0.605731663852198,0.882858493547595,0.802676592156305
56,1.21452532796048,1.75442509553431,1.1563167507181,1.52294014402725,1.14028824243669,1.40881328220728,0.339515273151068,1.05501077860548,0.987770844855643,1.23708746885977
42,-0.334351986810963,0.381666561272163,0.118350177520142,0.612313894736263,0.0763706774521004,0.430373177551852,-0.301901548505198,-0.125727136934438,-0.0767358047262289,0.0383227060663726
47,-0.363493119784529,0.113656249749778,0.226314708944394,0.297128098439648,-0.0186065265886294,-0.211945934623498,0.285799876344562,0.034505112657245,0.0307670539760245,-0.371060311486111
51,-0.476196185968555,0.542870728876262,0.84599451743618,-0.705705618860232,0.534638540212538,0.115648382544072,1.44278983327367,0.747297750952601,0.509646331974496,0.011136190203361
66,2.7738245970352,3.8299053913109,3.01270658202222,2.97031472049046,1.83437228711871,3.26162966895808,3.99557295003993,3.0420183474882,3.75663947038816,1.07343823147536
24,1.41935391279371,0.0496275331074627,1.5254831263953,0.223916726053278,0.918676637334382,1.49813226237806,1.53322177630991,1.84231028387165,0.455232884067072,0.242808334374133
8,-0.0634812527851498,1.39730888628082,0.0688494375941858,0.815456413074276,0.423437958194991,0.495318478131546,-0.135754625177697,0.221378079929387,0.0448837201958063,0.460501194734995
17,-1.17698200390958,-0.814204947506373,-1.22711080272566,-0.914042649082688,-1.08193472886272,-1.07117708667824,-0.580886611344999,-1.39980889288441,-1.23730870258853,-1.40670083208973
0,-1.86152010440762,-1.57653036411635,-1.94326193075466,-1.59085727885327,-2.35458772696986,-1.53856501183118,-1.51567167180213,-2.09680441359409,0.577274565749644,0.420730235236038
82,-0.396389481971522,-0.200187804849841,-0.0202463819406953,-0.466616492434673,0.0378970797110226,0.0956065830152989,0.345474884456456,-0.123150497210943,-0.252397791311579,-0.506745834238991
57,1.59140160989299,0.623544273299564,0.570774813313335,1.1248813785216,0.981334312927235,0.75866388556488,0.191878344203845,1.03292694960455,0.234336160958705,0.346079006766908
22,-1.35976512996071,-0.842981589987702,-0.695314100763885,-1.28479117071468,-1.33139231879134,-1.39904009007752,-1.03602006332827,-1.48673718989305,-1.6425983816479,-1.74038674839319
61,-0.820499434182633,-0.637878613051054,-0.452617154498851,-0.221083046753978,-0.355839869533555,-0.486280060594632,0.199076001034996,-0.769834955993754,-0.416263694597192,-0.759639107698516
63,0.327033331883126,0.390241835822473,0.288841089008996,-0.603665681927216,0.579203716089577,0.398887537909112,1.17953523123179,0.53552546913897,0.635321120323509,-0.0809284082899538
